playerid,PlayerName,G,GS,IP,SV,HLD,FPTS,Team,season,stats,role
sa3024528,Darian Rivero,0.2934,0.1504,1.0,0.0,0.0,1.8000000000000003,CHC,2026,pit,SP
sa3068470,Jose Puello,0.2538,0.1588,1.0,0.0,0.0,1.8000000000000003,ARI,2026,pit,SP
sa3023083,Alexander De Los Santos,0.3131,0.1461,1.0,0.0,0.0,1.8000000000000003,PHI,2026,pit,RP
sa3025127,Alvaro Carrillo,0.45,0.117,1.0,0.0,0.0,1.8000000000000003,NYM,2026,pit,RP
sa3024869,Manuel Marchan,0.2431,0.1611,1.0,0.0,0.0,1.8000000000000003,CIN,2026,pit,SP
sa3024563,Leyvi Rodriguez,0.4311,0.1211,1.0,0.0,0.0,1.8000000000000003,NYM,2026,pit,RP
sa3025038,Gregg Ferrera,0.2785,0.1535,1.0,0.0,0.0,1.8000000000000003,LAD,2026,pit,SP
sa3021489,Luis Morellis,0.2727,0.1547,1.0,0.0,0.0,3.8000000000000003,CIN,2026,pit,SP
sa3068148,Wilfred Paca,0.3131,0.1461,1.0,0.0,0.0,1.8000000000000003,SDP,2026,pit,RP
sa3024790,Yeferson Gonzalez,0.3816,0.1316,1.0,0.0,0.0,1.8000000000000003,TEX,2026,pit,RP
sa3024089,Oniel Diaz,0.2373,0.1623,1.0,0.0,0.0,1.8000000000000003,CIN,2026,pit,SP
sa3019271,Freilyn Silverio,0.3131,0.1461,1.0,0.0,0.0,1.8000000000000003,,2026,pit,RP
sa3024545,Yohandri Contreras,0.4682,0.1132,1.0,0.0,0.0,1.8000000000000003,ATH,2026,pit,RP
sa3024553,Anferni Gonzalez,0.2505,0.1595,1.0,0.0,0.0,1.8000000000000003,,2026,pit,SP
sa3025093,Juan Medina,0.2579,0.1579,1.0,0.0,0.0,1.8000000000000003,,2026,pit,SP
sa3022028,Bayant Melo,0.389,0.13,1.0,0.0,0.0,3.8000000000000003,MIA,2026,pit,RP
sa3023858,Robert Terrero,0.2307,0.1637,1.0,0.0,0.0,1.8000000000000003,ARI,2026,pit,SP
sa3023697,Frank Chessman,0.45,0.117,1.0,0.0,0.0,1.8000000000000003,TBR,2026,pit,RP
sa3022026,Erick Batista,0.4846,0.1096,1.0,0.0,0.0,3.8000000000000003,SDP,2026,pit,RP
sa3068481,Luis Velasquez,0.389,0.13,1.0,0.0,0.0,1.8000000000000003,,2026,pit,RP
19712,Patrick Murphy,1.0,0.0,1.0,0.0,0.0,6.800000000000001,TEX,2026,pit,RP
9111,Brad Hand,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
13287,Jesse Hahn,1.0,0.0,1.0,0.0,0.0,6.800000000000001,TOR,2026,pit,RP
7803,Richard Bleier,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
31839,Shintaro Fujinami,0.8087,0.0407,1.0,0.0,0.0,3.8000000000000003,,2026,pit,RP
4338,Tyler Chatwood,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
12323,Jacob Barnes,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
15047,Austin Voth,1.0,0.0,1.0,0.0,0.0,6.800000000000001,CHW,2026,pit,RP
sa3004483,Matt Seelinger,1.0,0.0,1.0,0.0,0.0,6.800000000000001,DET,2026,pit,RP
19731,Kodi Whitley,1.0,0.0,1.0,0.0,0.0,6.800000000000001,TBR,2026,pit,RP
25551,Isaiah Campbell,1.0,0.0,1.0,0.0,0.0,6.800000000000001,ARI,2026,pit,RP
22192,Hans Crouse,1.0,0.0,1.0,0.0,0.0,6.800000000000001,BAL,2026,pit,RP
sa3007851,Tyler McKay,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
17480,Daniel Duarte,1.0,0.0,1.0,0.0,0.0,6.800000000000001,NYM,2026,pit,RP
sa3010256,Avery Weems,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3023311,Simon Miller,1.0,0.0,1.0,0.0,0.0,6.800000000000001,CIN,2026,pit,RP
sa3016914,Jimmy Joyce,1.0,0.0,1.0,0.0,0.0,6.800000000000001,SEA,2026,pit,RP
sa3007850,Tanner Andrews,1.0,0.0,1.0,0.0,0.0,6.800000000000001,TOR,2026,pit,RP
20277,Cory Abbott,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
22318,Jose E. Hernandez,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
19315,Matt Krook,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,ATH,2026,pit,RP
sa3020608,Trevor Martin,1.0,0.0,1.0,0.0,0.0,6.800000000000001,TBR,2026,pit,RP
sa3020634,Ryan Jennings,1.0,0.0,1.0,0.0,0.0,6.800000000000001,TOR,2026,pit,RP
sa917899,Anderson Pilar,0.793,0.044,1.0,0.0,0.0,6.800000000000001,ATL,2026,pit,RP
sa3015414,Eiberson Castellano,0.7864,0.0454,1.0,0.0,0.0,6.800000000000001,COL,2026,pit,RP
20447,Enoli Paredes,1.0,0.0,1.0,0.0,0.0,6.800000000000001,BAL,2026,pit,RP
16201,Justin Anderson,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
19243,Wes Benjamin,0.8178,0.0388,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
25474,Nathan Wiles,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3010778,Jake Sommers,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
20515,Kyle Nelson,1.0,0.0,1.0,0.0,0.0,6.800000000000001,ATL,2026,pit,RP
sa3017917,Nate Lavender,0.5415,0.0975,1.0,0.0,0.0,6.800000000000001,NYM,2026,pit,RP
26226,Nick Robertson,1.0,0.0,1.0,0.0,0.0,6.800000000000001,LAD,2026,pit,RP
9646,Brian Moran,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
21850,Mason Thompson,1.0,0.0,1.0,0.0,0.0,6.800000000000001,TEX,2026,pit,RP
18152,Anthony Misiewicz,1.0,0.0,1.0,0.0,0.0,6.800000000000001,CIN,2026,pit,RP
sa3006966,Brooks Wilson,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
21163,Angel Felipe,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,,2026,pit,RP
18790,Dillon Peters,0.8112,0.0402,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
2859,Ross Detwiler,1.0,0.0,1.0,0.0,0.0,6.800000000000001,CIN,2026,pit,RP
sa3016504,Miguel Ullola,18.0,0.0,18.0,0.0,0.6557,79.00000000000003,HOU,2026,pit,RP
20190,Chad Smith,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
3862,Rubby De La Rosa,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
19345,Daulton Jefferies,0.8499,0.0319,1.0,0.0,0.0,6.800000000000001,PIT,2026,pit,RP
11801,Hansel Robles,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3016783,Yondrei Rojas,1.0,0.0,1.0,0.0,0.0,6.800000000000001,TOR,2026,pit,RP
sa3018276,Alfredo Zarraga,1.0,0.0,1.0,0.0,0.0,6.800000000000001,TBR,2026,pit,RP
sa3017545,Tyler Schoff,1.0,0.0,1.0,0.0,0.0,6.800000000000001,WSN,2026,pit,RP
7531,Collin McHugh,0.9769,0.0049,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
25663,McKinley Moore,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,,2026,pit,RP
24681,Kelvin Cáceres,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,,2026,pit,RP
12022,Matt Andriese,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3007992,Julio Rodriguez,1.0,0.0,1.0,0.0,0.0,6.800000000000001,HOU,2026,pit,RP
24933,Andrew Wantz,1.0,0.0,1.0,0.0,0.0,6.800000000000001,TBR,2026,pit,RP
sa3009243,Royber Salinas,0.7609,0.0509,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
16094,Zach Thompson,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3007959,Durbin Feltman,1.0,0.0,1.0,0.0,0.0,6.800000000000001,ATH,2026,pit,RP
sa3011143,Andrew McInvale,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3011900,Graeme Stinson,0.793,0.044,1.0,0.0,0.0,6.800000000000001,TBR,2026,pit,RP
17092,Domingo Acevedo,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3019962,Nick Merkel,1.0,0.0,1.0,0.0,0.0,6.800000000000001,MIL,2026,pit,RP
21298,Andre Jackson,0.6471,0.0751,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3011481,Trevor Brigden,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
21997,Luis Frías,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
16958,Jake Jewell,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
17149,Domingo Germán,0.6413,0.0763,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa875017,Dakota Chalmers,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,,2026,pit,RP
sa829124,Sam McWilliams,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
29530,Fraser Ellard,0.8219,0.0379,1.0,0.0,0.0,3.8000000000000003,,2026,pit,RP
30153,Dom Hamel,8.0,0.0,8.0,0.0,0.6905,35.10000000000001,NYY,2026,pit,RP
17264,Sam Coonrod,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
10058,Tyler Matzek,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3008023,Reid Schaller,1.0,0.0,1.0,0.0,0.0,6.800000000000001,WSN,2026,pit,RP
27908,Noah Murdock,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,PIT,2026,pit,RP
sa3020556,Kyle Jones,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
15684,Miguel Castro,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
16390,Brad Wieck,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3008129,Jackson Rose,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
25379,Sam Long,1.0,0.0,1.0,0.0,0.0,6.800000000000001,KCR,2026,pit,RP
sa3004211,Blake Weiman,1.0,0.0,1.0,0.0,0.0,6.800000000000001,LAA,2026,pit,RP
1581,Sean Doolittle,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa736742,Raffi Vizcaíno,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,,2026,pit,RP
20383,Antonio Santos,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
18555,Logan Allen,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
14682,Luis Perdomo,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3020613,Kevin Stevens,0.6463,0.0753,1.0,0.0,0.0,6.800000000000001,NYY,2026,pit,RP
1890,Matt Moore,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
20339,Matt Peacock,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
15046,Trevor Gott,1.0,0.0,1.0,0.0,0.0,6.800000000000001,WSN,2026,pit,RP
17952,Tyler Jay,1.0,0.0,1.0,0.0,0.0,6.800000000000001,MIL,2026,pit,RP
10354,Robbie Erlin,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa550590,Bryan Rodriguez,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3020400,Trevin Michael,1.0,0.0,1.0,0.0,0.0,6.800000000000001,DET,2026,pit,RP
7593,Jordan Lyles,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3007896,Dominic Pipkin,1.0,0.0,1.0,0.0,0.0,6.800000000000001,PIT,2026,pit,RP
sa3004713,Tim Naughton,1.0,0.0,1.0,0.0,0.0,6.800000000000001,DET,2026,pit,RP
10855,Chasen Shreve,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
26128,Amos Willingham,1.0,0.0,1.0,0.0,0.0,6.800000000000001,HOU,2026,pit,RP
sa3021726,Cameron Cotter,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
5358,Jose Alvarez,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
21197,Darien Núñez,0.7848,0.0458,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3016065,Felipe De La Cruz,0.5671,0.0921,1.0,0.0,0.0,6.800000000000001,NYM,2026,pit,RP
sa3010260,Leon Hunter Jr.,0.9225,0.0165,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3004823,Jakob Hernandez,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
12178,Domingo Tapia,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa737901,Trevor Clifton,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3015069,Justin Courtney,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
19789,Anthony Castro,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
19784,Justin Garza,1.0,0.0,1.0,0.0,0.0,6.800000000000001,NYM,2026,pit,RP
13182,Kyle Crick,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
16455,Conner Greene,0.967,0.007,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
15239,Alan Busenitz,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3008243,Barrett Loseke,1.0,0.0,1.0,0.0,0.0,6.800000000000001,NYY,2026,pit,RP
26364,Ethan Small,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa873314,Melvin Adón,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
18300,Andrew Suárez,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3003041,Noe Toribio,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
21761,José Marte,1.0,0.0,1.0,0.0,0.0,6.800000000000001,NYM,2026,pit,RP
sa3010630,Brandon Komar,0.6248,0.0798,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3024995,Tyler Bryant,1.0,0.0,1.0,0.0,0.0,6.800000000000001,MIL,2026,pit,RP
16754,Vinny Nittoli,1.0,0.0,1.0,0.0,0.0,6.800000000000001,BOS,2026,pit,RP
21281,Tommy Doyle,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3002790,Gerardo Carrillo,1.0,0.0,1.0,0.0,0.0,6.800000000000001,ARI,2026,pit,RP
19866,Brandon Bielak,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
15007,Yacksel Ríos,1.0,0.0,1.0,0.0,0.0,6.800000000000001,CHC,2026,pit,RP
sa3014811,Braxton Roxby,1.0,0.0,1.0,0.0,0.0,6.800000000000001,SFG,2026,pit,RP
17792,Patrick Weigel,1.0,0.0,1.0,0.0,0.0,6.800000000000001,COL,2026,pit,RP
sa3014915,TJ Shook,0.9126,0.0186,1.0,0.0,0.0,6.800000000000001,COL,2026,pit,RP
sa3025568,Josh Mallitz,0.9439,0.0119,1.0,0.0,0.0,6.800000000000001,SDP,2026,pit,RP
20643,Johan Quezada,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3022238,Tanner Kohlhepp,1.0,0.0,1.0,0.0,0.0,6.800000000000001,DET,2026,pit,RP
16588,Jonathan Holder,0.6875,0.0665,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3025378,Zachary Cawyer,1.0,0.0,1.0,0.0,0.0,6.800000000000001,KCR,2026,pit,RP
29946,Grant Hartwig,1.0,0.0,1.0,0.0,0.0,6.800000000000001,MIN,2026,pit,RP
sa3023408,Kade Bragg,1.0,0.0,1.0,0.0,0.0,6.800000000000001,MIA,2026,pit,RP
18356,Jaime Barria,0.7262,0.0582,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3017133,Jesse Bergin,1.0,0.0,1.0,0.0,0.0,6.800000000000001,MIA,2026,pit,RP
17179,Bubby Rossman,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
17181,Yoan López,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3014738,Adisyn Coffey,0.9118,0.0188,1.0,0.0,0.0,6.800000000000001,CHW,2026,pit,RP
sa918377,Brian Howard,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
27453,Anthony Veneziano,0.9332,0.0142,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3004987,Nick Kennedy,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
13761,Chris Stratton,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
22913,Francisco Morales,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,,2026,pit,RP
sa918539,Skylar Arias,0.7708,0.0488,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa917950,Travis MacGregor,1.0,0.0,1.0,0.0,0.0,6.800000000000001,NYY,2026,pit,RP
30179,Pierson Ohl,0.7798,0.0468,1.0,0.0,0.0,6.800000000000001,COL,2026,pit,RP
sa1172845,Ryan Anderson,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3018147,Blake Holub,1.0,0.0,1.0,0.0,0.0,6.800000000000001,MIL,2026,pit,RP
sa3005332,Gabriel Yanez,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3017493,Manuel Castro,1.0,0.0,1.0,0.0,0.0,6.800000000000001,SDP,2026,pit,RP
26907,Jairo Iriarte,1.0,0.0,1.0,0.0,0.0,6.800000000000001,CHW,2026,pit,RP
14506,J.B. Wendelken,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3005836,Cristian Hernandez,0.9085,0.0195,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
29564,Patrick Monteverde,1.0,0.0,1.0,0.0,0.0,6.800000000000001,MIA,2026,pit,RP
27477,Bryce Jarvis,1.0,0.0,1.0,0.0,0.0,6.800000000000001,ARI,2026,pit,RP
sa3019374,Francis Peña,1.0,0.0,1.0,0.0,0.6532,10.8,SDP,2026,pit,RP
sa3008375,Jose Quezada,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3011189,Connor Lunn,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3014786,Wil Jensen,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
14986,Giovanny Gallegos,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
20476,Peter Solomon,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3025561,Logan Whitaker,1.0,0.0,1.0,0.0,0.0,6.800000000000001,MIN,2026,pit,RP
sa3023164,Ben Simon,1.0,0.0,1.0,0.0,0.0,6.800000000000001,NYM,2026,pit,RP
21859,Alex Speas,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,,2026,pit,RP
25416,Blair Calvo,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3007590,Jake Higginbotham,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
25665,Cole Waites,1.0,0.0,1.0,0.0,0.0,6.800000000000001,DET,2026,pit,RP
19199,Conner Menez,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3011801,Brad Deppermann,1.0,0.0,1.0,0.0,0.0,6.800000000000001,SFG,2026,pit,RP
sa3014808,Shohei Tomioka,1.0,0.0,1.0,0.0,0.0,6.800000000000001,ATH,2026,pit,RP
sa3011889,Noah Denoyer,0.5415,0.0975,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
11341,Sean Nolin,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3020621,Will Brian,0.8928,0.0228,1.0,0.0,0.0,6.800000000000001,NYY,2026,pit,RP
sa3021985,Colin Fields,0.6883,0.0663,1.0,0.0,0.0,6.800000000000001,DET,2026,pit,RP
sa3021721,Sam Gardner,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3003109,Luis Romero,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3020319,Andrew Walling,1.0,0.0,1.0,0.0,0.0,6.800000000000001,PHI,2026,pit,RP
13896,Chris Flexen,0.9241,0.0161,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa740812,Luis Ledo,0.6916,0.0656,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3006487,Wilkin Ramos,0.9349,0.0139,1.0,0.0,0.0,6.800000000000001,SFG,2026,pit,RP
sa3008488,Nick Starr,1.0,0.0,1.0,0.0,0.0,6.800000000000001,DET,2026,pit,RP
sa918495,Alejandro Mateo,0.9134,0.0184,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa739468,Robert Corniel,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa828460,Jefry Yan,0.8672,0.0282,1.0,0.0,0.0,3.8000000000000003,NYM,2026,pit,RP
sa3011195,Brett Schulze,0.9093,0.0193,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
15010,Corey Knebel,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3010652,Cole McDonald,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3022872,Carson Jacobs,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,CHW,2026,pit,RP
10341,Juan Minaya,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3015087,Jake McSteen,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
20153,Nick Nelson,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
25667,Nick Avila,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa968102,Eric Pardinho,0.9035,0.0205,1.0,0.0,0.0,6.800000000000001,TOR,2026,pit,RP
sa3022728,Camden Minacci,1.0,0.0,1.0,0.0,0.0,6.800000000000001,LAA,2026,pit,RP
19686,Kyle Cody,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
21131,Jose Espada,17.0,0.0,17.0,0.0,0.6582,68.60000000000002,BAL,2026,pit,RP
sa918556,Trevor Bettencourt,0.9208,0.0168,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3067506,Eston Stull,1.0,0.0,1.0,0.0,0.0,6.800000000000001,MIN,2026,pit,RP
sa3011397,Joel Valdez,1.0,0.0,1.0,0.0,0.0,6.800000000000001,CIN,2026,pit,RP
sa3006141,Jordi Martinez,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3020905,Jarret Whorff,1.0,0.0,1.0,0.0,0.0,6.800000000000001,MIN,2026,pit,RP
sa3020814,Darrell Thompson,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3005029,Matt Turner,0.7147,0.0607,1.0,0.0,0.0,6.800000000000001,NYM,2026,pit,RP
sa3022323,Joe Adametz,1.0,0.0,1.0,0.0,0.0,6.800000000000001,TEX,2026,pit,RP
13475,Daniel Norris,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
25862,Noah Davis,1.0,0.0,1.0,0.0,0.0,6.800000000000001,PIT,2026,pit,RP
sa3010255,Logan Rinehart,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
11589,José Ureña,0.6718,0.0698,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
12760,Rafael Montero,24.0,0.0,24.0,0.0,0.6905,97.50000000000001,NYY,2026,pit,RP
sa3009860,Reid Morgan,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
20418,Josh Fleming,0.8071,0.0411,1.0,0.0,0.0,6.800000000000001,TOR,2026,pit,RP
1157,Tommy Hunter,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
16318,Ricardo Pinto,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
12575,Nick Ramirez,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
13190,Jordan Weems,1.0,0.0,1.0,0.0,0.0,6.800000000000001,LAD,2026,pit,RP
12918,Archie Bradley,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3006811,Chris Muller,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3005015,Sam Carlson,1.0,0.0,1.0,0.0,0.0,6.800000000000001,HOU,2026,pit,RP
sa3022934,Jack Sellinger,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,MIA,2026,pit,RP
sa3014919,Cole Percival,1.0,0.0,1.0,0.0,0.0,6.800000000000001,MIN,2026,pit,RP
18519,Phil Bickford,1.0,0.0,1.0,0.0,0.0,6.800000000000001,DET,2026,pit,RP
sa1170484,Bear Bellomy,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3004471,Billy Lescher,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
20074,Miguel Sánchez,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3020813,Magnus Ellerts,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,CLE,2026,pit,RP
25368,Zach Penrod,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,WSN,2026,pit,RP
sa3002971,Yefri Del Rosario,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
19695,Connor Seabold,1.0,0.0,1.0,0.0,0.0,6.800000000000001,TOR,2026,pit,RP
sa3020817,Yanlun Zhang,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
14099,César Vargas,0.6562,0.0732,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
21366,Glenn Otto Jr.,1.0,0.0,1.0,0.0,0.0,6.800000000000001,HOU,2026,pit,RP
sa3007856,Blake Workman,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3008069,Keylan Killgore,1.0,0.0,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa3008588,Rylan Kaufman,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,CHW,2026,pit,RP
sa3016936,Kyle Whitten,0.8862,0.0242,1.0,0.0,0.0,6.800000000000001,TBR,2026,pit,RP
sa3004637,Joey Marciano,0.7889,0.0449,1.0,0.0,0.0,6.800000000000001,,2026,pit,RP
sa920454,Cristhian Tortosa,1.0,0.0,1.0,0.0,0.0,3.8000000000000003,PHI,2026,pit,RP
20462,Bryan Sammons,1.0,0.0,1.0,0.0,0.0,6.800000000000001,DET,2026,pit,RP
23381,Nolan Hoffman,12.0,0.0,12.0,0.0,0.6364,53.30000000000001,PHI,2026,pit,RP
23135,Eduardo Salazar,1.0,0.0,1.0,0.0,0.0,6.800000000000001,MIN,2026,pit,RP
