Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Yuki Matsui","SDP",2.18943,1.56197,0,4.08974,49.698,0,0,4.1805,,51.3187,217.855,44.1114,25.04,23.32,7.03113,21.0204,1.4813,1.30431,49.8511,8.74262,3.68645,2.37155,1.23308,0.228827,0.096488,0.13233858346939087,0.225599,1.26916,0.267441,0.725142,,,4.27852,0.251034,0.168679,999,,,,,,,226.90000000000006,4.449019607843138,214,4.196078431372549,,,,,,,,,,,,,,,,,,,"Yuki Matsui","33826",673513
"Tanner Houck","BOS",0.920398,1.17488,0.147638,4.13417,6.976,2.729,0,0,,20.8119,89.1112,20.0966,10.24,9.56,2.0746,7.13453,0.323366,1.45868,16.2489,7.02676,3.08529,2.2775,0.897148,0.182344,0.0800633,0.10228104889392853,0.249592,1.30844,0.28977,0.698457,,,4.10821,0.250395,0.26564,999,,,,,,,86.80000000000001,4.133333333333334,87,4.142857142857143,,,,,,,,,,,,,,,,,,,"Tanner Houck","19879",656557
"Carlos Vargas","SEA",2.11811,1.82248,0,4.04056,52.33,0,0,9.9899,,54.6608,234.502,53.359,26.36,24.54,4.76182,18.9569,1.65907,3.90901,39.4507,6.49563,3.12129,2.08107,0.784042,0.168232,0.080839,0.08739301562309265,0.252126,1.32299,0.290265,0.70002,,,4.07914,0.250333,0.280535,999,,,,,,,256.7,4.667272727272727,259,4.709090909090909,,,,,,,,,,,,,,,,,,,"Carlos Vargas","22915",672841
"McCade Brown","COL",1.50628,3.1474,0.514626,5.41212,12.669,6.066,0,0.6093,,36.5513,162.768,39.0869,23.51,21.98,5.97653,14.045,0.548196,2.57413,34.482,8.49048,3.45829,2.45511,1.4716,0.211848,0.0862887,0.12555953115224838,0.267447,1.45363,0.313279,0.661724,,,4.73804,0.248196,-0.160212,999,,,,,,,119.6,3.2324324324324323,128,3.4594594594594597,,,,,,,,,,,,,,,,,,,"McCade Brown","30004",685326
"Tomoyuki Sugano","COL",5.18153,8.81986,9.24522,5.76995,20.314,20.314,0,0,,114.942,510.472,137.369,78.65,73.69,20.973,32.7604,0.505079,5.44402,67.2077,5.26239,2.56515,2.05149,1.64219,0.131658,0.0641767,0.06748132407665253,0.290871,1.48013,0.303046,0.649863,,,5.33491,0.247907,-0.620256,999,,,,,,,256.50000000000006,2.2304347826086963,322,2.8,,,,,,,,,,,,,,,,,,,"Tomoyuki Sugano","35321",608372
"Richard Lovelady","WSN",1.27538,1.1469,0,4.08062,37.756,0,0,6.7198,,39.6778,168.919,36.5328,19.32,17.99,4.43806,12.8131,0.923579,3.54359,35.7641,8.11226,2.90636,2.79121,1.00667,0.211724,0.0758538,0.13586995005607605,0.239463,1.24367,0.285643,0.69613,,,4.02321,0.24648,0.194681,999,,,,,,,199.60000000000002,4.99,197,4.925,,,,,,,,,,,,,,,,,,,"Richard Lovelady","19337",663992
"Grant Wolfram","BAL",1.53445,1.06866,0,4.21058,33.445,0,0,4.3879,,36.508,157.986,34.1807,18.32,17.08,3.89261,15.0331,1.27195,1.83257,35.164,8.66868,3.70598,2.33911,0.95961,0.222577,0.0951546,0.12742231041193008,0.24221,1.34803,0.296757,0.705916,,,3.98078,0.240374,0.136454,999,,,,,,,171.20000000000002,4.627027027027028,168,4.54054054054054,,,,,,,,,,,,,,,,,,,"Grant Wolfram","21623",664991
"Angel Bastardo","TOR",1.0908,0.714018,0,3.69029,22.097,0.483,0,0,,24.6078,103.553,20.6987,10.81,10.09,2.56061,9.64767,0.74387,1.06387,25.4695,9.31516,3.52852,2.63997,0.93651,0.245957,0.0931669,0.15279045701026917,0.222947,1.2332,0.279861,0.730017,,,3.72371,0.239845,0.211905,999,,,,,,,110.5,4.42,103,4.12,,,,,,,,,,,,,,,,,,,"Angel Bastardo","sa3009716",682785
"Dylan Dodd","ATL",1.43441,1.06255,0,4.51911,38.062,0,0,3.9786,,42.161,179.847,42.4722,22.71,21.17,5.98362,11.5537,1.13064,1.7425,39.8695,8.51085,2.46634,3.4508,1.27731,0.221686,0.0642418,0.15744418650865555,0.25501,1.28142,0.302314,0.686017,,,4.03494,0.239572,-0.107121,999,,,,,,,181.8,4.328571428571429,186,4.428571428571429,,,,,,,,,,,,,,,,,,,"Dylan Dodd","29928",689266
"Keaton Winn","SFG",0.87427,1.22117,0,4.41328,19.153,1.668,0,0.6625,,28.7949,124.026,29.2611,15.23,14.12,3.45962,9.60874,0.764479,1.10183,24.873,7.77418,3.00326,2.58858,1.08132,0.200546,0.0774736,0.12307287007570267,0.258227,1.34989,0.303608,0.694751,,,4.08533,0.238665,0.12313,999,,,,,,,123.30000000000001,4.251724137931035,127,4.379310344827586,,,,,,,,,,,,,,,,,,,"Keaton Winn","23499",676775
"Josh Sborz","TEX",1.66838,1.21928,0,4.42929,37.129,0,0,4.2173,,39.013,167.959,34.7364,20.53,19.2,4.8745,16.8632,0.768918,1.75309,42.1174,9.71617,3.89022,2.49759,1.12451,0.250761,0.100401,0.15035948902368546,0.232596,1.32263,0.291762,0.693901,,,4.03183,0.238663,-0.0632054,999,,,,,,,179.10000000000002,4.592307692307693,173,4.435897435897436,,,,,,,,,,,,,,,,,,,"Josh Sborz","18323",622250
"Nick Mears","KCR",2.4354,1.88061,0,4.27019,58.445,0,0,12.4311,,59.2667,253.664,53.3145,30.15,28.12,7.7012,24.3218,1.48791,1.21244,55.7992,8.47344,3.69341,2.2942,1.16947,0.219973,0.0958822,0.12409115582704544,0.233703,1.30995,0.277067,0.710292,,,4.2339,0.238082,0.08476,999,,,,,,,285.40000000000003,4.837288135593221,276,4.677966101694915,,,,,,,,,,,,,,,,,,,"Nick Mears","25376",683232
"Jaden Hill","COL",2.21523,2.12531,0,4.53068,50.314,0,0,0.6093,,52.4425,229.461,50.4437,28.3,26.4,5.81287,22.2993,1.34005,3.55383,51.3634,8.81482,3.82693,2.30336,0.997585,0.223843,0.0971812,0.1266622394323349,0.247749,1.3871,0.304789,0.687919,,,4.09619,0.236055,-0.0842816,999,,,,,,,209,4.019230769230769,210,4.038461538461538,,,,,,,,,,,,,,,,,,,"Jaden Hill","30250",677955
"Joel Peguero","SFG",2.45696,1.93802,0,4.42039,59.491,0,4,4.0189,,63.0555,276.732,62.7522,33.33,30.97,6.43366,28.3543,2.01794,2.38693,55.8551,7.97228,4.04705,1.9699,0.918285,0.201838,0.102461,0.09937694668769836,0.2551,1.44486,0.306575,0.703739,,,4.15251,0.235914,-0.00810344,999,,,,,,,286.6,4.54920634920635,295,4.682539682539683,,,,,,,,,,,,,,,,,,,"Joel Peguero","21951",666711
"Jimmy Herget","COL",2.62647,3.15184,0,5.26083,62.274,0.578,2,14.5869,,70.8937,313.291,76.4948,44.37,41.44,10.4511,23.1642,2.29318,5.12537,63.9823,8.1226,2.9407,2.76213,1.32677,0.204227,0.0739382,0.13028846681118011,0.268402,1.40575,0.313646,0.650248,,,4.44369,0.234476,-0.643537,999,,,,,,,318.79999999999995,4.490140845070422,339,4.774647887323944,,,,,,,,,,,,,,,,,,,"Jimmy Herget","17556",623474
"Andrew Hoffmann","ARI",1.04219,0.843132,0,4.28978,29.689,0,0,0.6573,,32.1205,138.689,29.9013,16.42,15.31,3.5353,13.4129,1.11747,1.10871,31.7328,8.89136,3.75824,2.36583,0.990572,0.228806,0.0967127,0.13209307193756104,0.240815,1.34849,0.296584,0.701013,,,3.9464,0.232144,0.0737063,999,,,,,,,135.60000000000002,4.237500000000001,134,4.1875,,,,,,,,,,,,,,,,,,,"Andrew Hoffmann","29633",694851
"Rob Zastryzny","MIL",2.36237,1.75112,0,4.24208,48.932,0.417,0,3.9464,,47.7997,202.995,43.3952,24.2,22.53,6.86206,16.3247,1.22859,2.27343,45.5449,8.57546,3.07371,2.78993,1.29203,0.224365,0.0804195,0.14394552260637283,0.235336,1.24938,0.276788,0.708796,,,4.263,0.229235,0.110559,999,,,,,,,211.3,4.402083333333334,203,4.229166666666667,,,,,,,,,,,,,,,,,,,"Rob Zastryzny","15094",642239
"Anthony Banda","MIN",2.42268,1.95079,0,4.51944,55.515,0.269,1,11.5894,,58.0293,253.891,54.8704,31.28,29.14,6.51239,24.5882,2.30941,4.77712,54.5214,8.45595,3.81348,2.21738,1.01003,0.214744,0.0968455,0.11789802461862564,0.244384,1.36928,0.295783,0.684927,,,4.2331,0.227172,-0.0705284,999,,,,,,,273.1,4.708620689655173,272,4.689655172413793,,,,,,,,,,,,,,,,,,,"Anthony Banda","14706",607455
"Jordan Romano","LAA",2.05311,1.89882,0,4.4306,54.932,0,3,11.6732,,54.988,234.071,49.703,29.03,27.07,8.53088,19.5324,1.73823,2.93596,57.2815,9.37538,3.19691,2.93264,1.39627,0.244718,0.0834465,0.16127195954322815,0.234889,1.2591,0.282407,0.701761,,,4.29436,0.222362,-0.0265056,740.010009765625,,,,,,,274.3,4.987272727272727,266,4.836363636363636,,,,,,,,,,,,,,,,,,,"Jordan Romano","16122",605447
"Chase Silseth","LAA",1.59017,1.34673,0,4.03033,41.224,0,0,6.4704,,47.609,203.171,39.8637,22.77,21.32,5.90138,21.0236,1.37304,2.83378,48.9851,9.26014,3.97431,2.33,1.1156,0.241103,0.103477,0.13762526959180832,0.222312,1.2789,0.272949,0.724314,,,4.19208,0.220359,0.213096,999,,,,,,,227.40000000000003,4.737500000000001,212,4.416666666666667,,,,,,,,,,,,,,,,,,,"Chase Silseth","30074",681217
"Zach McCambley","PHI",1.47946,1.00163,0,4.20067,36.972,0,0,0,,38.3082,164.492,34.1829,19.21,17.88,5.02833,15.5045,1.36875,2.12837,40.2746,9.46198,3.64256,2.59762,1.18134,0.244842,0.0942564,0.15058565139770508,0.232759,1.29704,0.287077,0.714631,,,4.11972,0.220256,0.0875262,999,,,,,,,157.29999999999998,4.139473684210526,151,3.973684210526316,,,,,,,,,,,,,,,,,,,"Zach McCambley","sa3014478",685112
"Juan Morillo","ARI",1.16261,0.927199,0,4.13974,32.697,0,0,0.6573,,32.2194,139.139,29.6629,15.85,14.82,3.14235,14.489,0.957968,0.966491,29.9739,8.37276,4.04728,2.06874,0.877767,0.215424,0.104133,0.1112910732626915,0.239829,1.37035,0.292828,0.711951,,,3.98149,0.219435,0.0737063,999,,,,,,,140.9,4.403125,140,4.375,,,,,,,,,,,,,,,,,,,"Juan Morillo","21924",666661
"Cody Laweryson","MIN",0.85506,0.57907,0,4.01998,18.777,0,0,0.6401,,21.5598,90.4335,19.1846,10.33,9.63,2.62696,6.69916,0.62761,0.746219,20.7171,8.64821,2.79652,3.09249,1.09661,0.229086,0.0740783,0.1550079584121704,0.231173,1.20056,0.277607,0.70043,,,3.83331,0.217035,0.153432,999,,,,,,,98.5,4.4772727272727275,93,4.2272727272727275,,,,,,,,,,,,,,,,,,,"Cody Laweryson","26429",689520
"Shane Drohan","MIL",1.04608,0.648663,0,3.74509,21.297,0.05,0,0,,23.7431,100.654,19.109,10.57,9.88,2.53176,10.6884,0.703798,0.963494,26.7934,10.1562,4.05153,2.50677,0.959682,0.266193,0.10619,0.16000309586524963,0.214703,1.25499,0.277783,0.732391,,,3.73665,0.215792,0.157998,999,,,,,,,109.30000000000001,4.554166666666667,99,4.125,,,,,,,,,,,,,,,,,,,"Shane Drohan","sa3014447",675660
"Sam Moll","CIN",1.68934,1.32472,0,4.28089,44.797,0,0,4.3365,,43.2036,186.369,39.5465,22.06,20.55,5.16975,17.7034,1.8027,2.82197,42.474,8.84801,3.68789,2.39921,1.07694,0.227903,0.0949911,0.13291212916374207,0.238457,1.32512,0.290837,0.703625,,,4.14974,0.214921,0.0479174,999,,,,,,,189.7,4.411627906976744,187,4.348837209302325,,,,,,,,,,,,,,,,,,,"Sam Moll","14874",594580
"Mark Leiter Jr.","ATH",2.6507,2.23232,0,4.58998,63.308,0,6,13.0966,,63.4708,275.016,60.1267,34.73,32.37,9.01954,24.8658,1.21599,4.41526,67.3986,9.55696,3.52591,2.71049,1.27895,0.245072,0.0904159,0.15465570241212845,0.244681,1.33908,0.301844,0.694568,,,4.24273,0.209182,-0.211557,716.3099975585938,,,,,,,328.50000000000006,5.214285714285715,327,5.190476190476191,,,,,,,,,,,,,,,,,,,"Mark Leiter Jr.","15551",643410
"George Soriano","STL",1.60854,1.28506,0,4.32056,36.795,0,0,4.4889,,42.7028,184.94,39.4806,21.87,20.5,4.59096,17.9611,1.06317,2.95071,39.1165,8.24415,3.78547,2.17784,0.967587,0.211509,0.0971189,0.11439044773578644,0.240695,1.34515,0.289973,0.697288,,,4.16985,0.20871,0.0479241,999,,,,,,,186.29999999999998,4.332558139534883,181,4.209302325581396,,,,,,,,,,,,,,,,,,,"George Soriano","21863",666277
"Justin Martinez","ARI",0.813981,0.603006,0,3.85125,22.755,0,2,0.6573,,23.7663,103.242,20.0258,10.88,10.17,2.03583,12.3521,0.879544,1.77045,27.1989,10.2999,4.6776,2.20196,0.770944,0.263448,0.119643,0.14380552619695663,0.224708,1.36235,0.300411,0.728058,,,3.74254,0.205283,0.157963,999,,,,,,,127.00000000000003,5.291666666666668,120,5,,,,,,,,,,,,,,,,,,,"Justin Martinez","24453",679885
"Tanner Gordon","COL",2.29989,4.98659,0.841166,5.92429,25.504,8.513,0,0.6093,,63.6076,283.872,77.3148,44.79,41.87,12.2106,18.0246,1.31382,1.91554,48.5203,6.86526,2.55035,2.69189,1.72771,0.170923,0.0634957,0.10742752999067307,0.292935,1.49887,0.320393,0.646044,,,5.04556,0.205154,-0.669819,999,,,,,,,167.8,2.621875,206,3.21875,,,,,,,,,,,,,,,,,,,"Tanner Gordon","27669",685299
"Mitch Spence","KCR",0.886968,0.931487,0,4.39701,21.12,0.653,0,0.666,,26.9365,115.838,26.9968,14.08,13.16,3.07838,8.94665,0.693909,1.08428,22.2018,7.41804,2.98925,2.48158,1.02855,0.191662,0.0772341,0.11442814767360687,0.255151,1.33438,0.297023,0.691144,,,4.08953,0.204296,0.0651096,999,,,,,,,110.7,4.1000000000000005,114,4.222222222222222,,,,,,,,,,,,,,,,,,,"Mitch Spence","27707",687765
"Tristan Beck","SFG",1.09416,0.869405,0,4.37373,26.081,0.058,0,0.6625,,32.2242,138.684,32.0756,16.82,15.66,3.92728,10.7185,0.956329,1.19286,28.3511,7.91827,2.99361,2.64506,1.09686,0.20443,0.0772875,0.12714246660470963,0.253017,1.32801,0.297885,0.696433,,,4.0688,0.202415,-0.028338,999,,,,,,,128.40000000000003,4.012500000000001,132,4.125,,,,,,,,,,,,,,,,,,,"Tristan Beck","21584",663941
"Evan Phillips","LAD",1.08425,0.439143,0,3.6485,19.406,0,1,0.7767,,19.4381,80.3932,16.1271,8.44,7.88,2.2511,6.16445,0.397476,0.834731,19.7464,9.14275,2.85419,3.20327,1.04228,0.245623,0.0766788,0.16894400864839554,0.219733,1.1468,0.269979,0.723696,,,3.68915,0.202293,0.198208,999,,,,,,,102.4,5.389473684210526,97,5.105263157894737,,,,,,,,,,,,,,,,,,,"Evan Phillips","17734",623465
"Max Lazar","PHI",1.38648,0.954048,0,4.25929,34.583,0,0,0.6364,,37.2104,157.007,36.651,18.9,17.61,4.89605,10.0191,1.00496,0.943407,28.9353,6.99852,2.42329,2.88802,1.1842,0.184293,0.0638129,0.12048035860061646,0.250958,1.25422,0.282988,0.697467,,,4.17424,0.200613,0.0341086,999,,,,,,,145.10000000000002,3.921621621621622,149,4.027027027027027,,,,,,,,,,,,,,,,,,,"Max Lazar","23426",676661
"Drew Pomeranz","LAA",2.04586,2.08406,0,4.4619,54.197,0.438,2,10.8616,,54.2594,232.423,48.618,28.81,26.9,8.9268,20.3445,1.27362,3.16316,58.45,9.6951,3.37455,2.87301,1.48069,0.251481,0.0875324,0.16394874453544617,0.232716,1.27098,0.280427,0.711105,,,4.41918,0.199428,-0.079719,739.6699829101562,,,,,,,262.5,4.861111111111111,254,4.703703703703703,,,,,,,,,,,,,,,,,,,"Drew Pomeranz","11426",519141
"Paul Sewald","ARI",1.83355,1.54601,0,4.56962,51.381,0,9,9.9624,,52.1137,221.177,47.0733,28.27,26.46,9.04796,16.7131,1.28875,2.60959,52.7023,9.10164,2.88634,3.15335,1.56258,0.238281,0.0755642,0.16271647810935974,0.233204,1.22398,0.271407,0.694775,,,4.48194,0.199072,-0.0842927,571.8599853515625,,,,,,,282.90000000000003,5.440384615384616,274,5.269230769230769,,,,,,,,,,,,,,,,,,,"Paul Sewald","13892",623149
"Jayden Murray","HOU",1.58642,1.14648,0,4.11652,34.185,0.142,0,6.8192,,36.5333,155.238,32.6709,17.91,16.71,4.57031,13.2707,0.92718,1.86309,32.6155,8.03486,3.26925,2.45771,1.1259,0.210101,0.0854864,0.12461413443088531,0.23319,1.25753,0.273038,0.708886,,,4.21865,0.19902,0.136452,999,,,,,,,175.5,4.743243243243243,169,4.5675675675675675,,,,,,,,,,,,,,,,,,,"Jayden Murray","26482",681151
"Hunter Bigge","TBR",1.9902,1.51113,0,4.16915,44.536,0,0,6.8608,,47.1031,202.568,40.3336,23.37,21.82,5.91592,21.7448,1.20838,2.48216,48.6083,9.2876,4.15479,2.23539,1.13036,0.23996,0.107346,0.13261451572179794,0.22616,1.31793,0.277973,0.719539,,,4.24698,0.198018,0.15947,999,,,,,,,224,4.76595744680851,211,4.48936170212766,,,,,,,,,,,,,,,,,,,"Hunter Bigge","26259",685801
"John King","MIA",1.65645,1.36273,0,4.12978,42.755,0,0,6.6427,,44.2614,189.33,47.6264,21.93,20.31,3.68514,12.4591,0.883501,1.4917,26.4894,5.38629,2.53341,2.1261,0.749327,0.139911,0.0658064,0.07410486787557602,0.271562,1.35752,0.302616,0.694667,,,3.96612,0.19782,0.101346,999,,,,,,,192.60000000000002,4.377272727272728,209,4.75,,,,,,,,,,,,,,,,,,,"John King","22051",667463
"Julian Aguiar","CIN",0.951244,1.42201,0,4.51481,22.944,1.899,0,0.6505,,33.6094,143.759,33.0233,18.04,16.86,4.95348,10.1034,0.963266,1.8095,27.363,7.32732,2.7055,2.70831,1.32645,0.190339,0.0702797,0.1200592964887619,0.250468,1.28317,0.282024,0.693159,,,4.48618,0.196532,0.0859785,999,,,,,,,126.30000000000003,3.7147058823529417,127,3.735294117647059,,,,,,,,,,,,,,,,,,,"Julian Aguiar","30031",687924
"Chase Lee","TOR",0.910347,0.501921,0,3.84865,19.209,0,0,0.6524,,20.9762,88.19,18.7351,9.61,8.97,2.44049,6.58333,0.761887,1.16984,20.8595,8.94992,2.82463,3.16853,1.04711,0.236529,0.0746493,0.16187939792871475,0.232916,1.20701,0.285185,0.717222,,,3.76761,0.195321,0.0996445,999,,,,,,,103.4,4.923809523809524,101,4.809523809523809,,,,,,,,,,,,,,,,,,,"Chase Lee","29574",695445
"Wade Miley",,1.77232,2.67521,1.402,5.02052,7.254,5.759,0,0,,31.2816,137.149,32.8252,18.73,17.45,4.87914,11.9265,0.224652,1.27055,22.4011,6.44499,3.43137,1.87825,1.40377,0.163333,0.0869602,0.07637316733598709,0.264821,1.43061,0.289081,0.68621,,,4.99623,0.190535,0.0261364,999,,,,,,,87.09999999999998,2.809677419354838,95,3.064516129032258,,,,,,,,,,,,,,,,,,,"Wade Miley","8779",489119
"Gavin Hollowell","CHC",0.911072,0.641248,0,3.88092,20.631,0,0,0.7209,,22.4715,95.4427,18.4515,10.36,9.69,2.55042,9.79745,0.920284,1.22229,23.8334,9.54547,3.92395,2.43262,1.02146,0.249715,0.102653,0.1470619961619377,0.218561,1.2571,0.273972,0.724885,,,3.96053,0.190086,0.153389,999,,,,,,,98.10000000000001,4.45909090909091,90,4.090909090909091,,,,,,,,,,,,,,,,,,,"Gavin Hollowell","25427",668970
"Mitch Bratt","ARI",0.733696,0.949994,0.553364,4.44741,3.039,2.409,0,0,,12.6478,53.4273,12.7084,6.7,6.25,1.85068,3.11009,0.082694,0.371301,11.2567,8.01013,2.2131,3.61942,1.31692,0.210692,0.0582117,0.15248067304491997,0.254444,1.25069,0.294739,0.689357,,,4.08309,0.188784,0.0975568,999,,,,,,,50.8,3.9076923076923076,52,4,,,,,,,,,,,,,,,,,,,"Mitch Bratt","sa3017719",683352
"Hayden Harris","ATL",1.10413,0.864925,0,4.63084,29.834,0,0,0.6487,,30.7655,133.922,29.6257,16.99,15.83,4.46165,12.1018,0.701612,1.47595,35.2333,10.307,3.5402,2.91142,1.30519,0.263088,0.0903642,0.17272364348173141,0.246174,1.35631,0.312017,0.6972,,,4.05396,0.188586,-0.0815205,999,,,,,,,137.2,4.425806451612903,138,4.451612903225806,,,,,,,,,,,,,,,,,,,"Hayden Harris","31913",802686
"Wikelman González","CHW",1.67874,1.51952,0,4.28006,42.861,0,0,3.4974,,48.1115,210.844,40.2421,24.42,22.88,5.08304,26.9978,1.3943,2.89179,47.5816,8.90087,5.05035,1.76243,0.950861,0.225672,0.128046,0.09762579202651978,0.222388,1.39758,0.27406,0.712197,,,4.3944,0.188102,0.11056,999,,,,,,,207.70000000000005,4.327083333333334,193,4.020833333333333,,,,,,,,,,,,,,,,,,,"Wikelman Gonzalez","26641",682790
"Easton McGee","MIL",0.956278,0.652957,0,4.19959,20.268,0,0,0.6166,,23.9166,100.841,22.9059,11.95,11.16,3.18779,6.3374,0.632617,1.00163,22.2611,8.37703,2.38481,3.51266,1.19959,0.220755,0.0628455,0.15790937095880508,0.244978,1.22272,0.289747,0.697862,,,3.92689,0.187588,0.0552798,999,,,,,,,107.90000000000002,4.4958333333333345,108,4.5,,,,,,,,,,,,,,,,,,,"Easton McGee","22176",668834
"Rico Garcia","BAL",2.31259,1.61248,0,4.19982,48.625,0.039,0,10.136,,52.1379,221.232,44.4457,26.03,24.33,8.0719,22.0274,1.6032,1.07119,54.4565,9.40024,3.80236,2.47221,1.39336,0.246151,0.0995671,0.14658401161432266,0.224322,1.27495,0.268233,0.733031,,,4.38792,0.187322,0.119773,999,,,,,,,250.99999999999997,4.826923076923077,235,4.519230769230769,,,,,,,,,,,,,,,,,,,"Rico Garcia","20023",670329
"Reiver Sanmartin","SFG",1.37709,1.04252,0,4.24047,33.091,0,0,0.6625,,36.5054,158.238,37.8204,18.51,17.2,3.40075,12.9579,0.95056,1.41987,28.8068,7.10199,3.19463,2.2231,0.838418,0.182047,0.0818888,0.10015842318534851,0.262897,1.39098,0.308274,0.701222,,,3.94953,0.186598,0.0341111,999,,,,,,,158.09999999999997,4.272972972972972,166,4.486486486486487,,,,,,,,,,,,,,,,,,,"Reiver Sanmartin","19754",665665
"Seth Halvorsen","COL",2.39867,2.54557,0,4.96965,57.16,0,9,6.3365,,59.5817,265.469,62.9043,35.33,32.9,6.60072,27.0588,1.89777,2.21478,55.4937,8.3825,4.08732,2.05086,0.99706,0.20904,0.101928,0.10711193084716797,0.266323,1.50991,0.323396,0.676805,,,4.18651,0.18559,-0.370083,700.1099853515625,,,,,,,286.09999999999997,4.768333333333333,301,5.016666666666667,,,,,,,,,,,,,,,,,,,"Seth Halvorsen","33294",678020
"Walker Buehler","SDP",1.90352,2.79522,0.439015,4.83898,18.081,5.904,0,0.6532,,43.224,188.38,41.7608,24.84,23.24,6.52494,17.7502,0.708586,2.5339,33.3105,6.93583,3.69591,1.87662,1.35861,0.176826,0.0942258,0.08260053396224976,0.248435,1.37681,0.274722,0.688244,,,4.96411,0.184885,0.0531329,999,,,,,,,129.89999999999998,3.020930232558139,131,3.046511627906977,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"Austin Warren","NYM",1.69849,1.116,0,4.27063,33.299,0,0,0.7168,,37.4067,160.586,34.7329,18.96,17.75,4.43305,14.7448,1.0181,1.5506,34.4946,8.29935,3.54758,2.33944,1.06659,0.214804,0.0918187,0.12298561632633209,0.240715,1.3227,0.287576,0.705262,,,4.13834,0.183504,0.0341111,999,,,,,,,154.60000000000002,4.178378378378379,154,4.162162162162162,,,,,,,,,,,,,,,,,,,"Austin Warren","24937",681810
"Luke Little","CHC",0.744113,0.461981,0,3.42059,16.624,0,0,0.7209,,17.3391,74.0054,13.2275,7.02,6.59,1.13018,8.87516,0.49944,1.6398,19.4544,10.098,4.60672,2.19201,0.586629,0.262879,0.119926,0.14295276999473572,0.208338,1.27473,0.28195,0.735007,,,3.55779,0.181577,0.193712,999,,,,,,,88.70000000000002,5.21764705882353,81,4.764705882352941,,,,,,,,,,,,,,,,,,,"Luke Little","28036",681432
"Victor Vodnik","COL",2.52033,2.57363,0,4.79992,59.34,0,16,4.0494,,62.9073,281.369,65.0765,35.96,33.55,6.00505,32.9622,1.90149,0.929367,57.8421,8.27534,4.71582,1.7548,0.859129,0.205574,0.117149,0.08842456340789795,0.262959,1.55846,0.321687,0.692598,,,4.1534,0.180993,-0.312746,491.3500061035156,,,,,,,333.40000000000003,5.292063492063493,347,5.507936507936508,,,,,,,,,,,,,,,,,,,"Victor Vodnik","24614",680767
"Bailey Horn","DET",1.42921,1.156,0,4.1108,36.228,0,0,0.6086,,38.4889,165.595,34.1962,18.87,17.58,4.51681,16.6991,1.42451,1.4676,36.3775,8.50629,3.90482,2.17841,1.05618,0.219678,0.100843,0.11883439123630524,0.231951,1.32234,0.27859,0.718511,,,4.18645,0.180919,0.0875263,999,,,,,,,153.29999999999998,4.034210526315789,147,3.8684210526315788,,,,,,,,,,,,,,,,,,,"Bailey Horn","27753",690544
"Lake Bachar","MIA",1.8663,1.57155,0,4.25007,46.758,0.1,1,4.0878,,51.098,220.226,43.847,25.96,24.13,7.0582,23.5388,1.70951,2.47487,53.2036,9.37087,4.14594,2.26025,1.24318,0.241587,0.106885,0.13470198214054108,0.225769,1.31876,0.274645,0.720394,,,4.3757,0.179934,0.0663404,999,,,,,,,225.90000000000006,4.4294117647058835,213,4.176470588235294,,,,,,,,,,,,,,,,,,,"Lake Bachar","19222",669199
"Justin Hagenman","NYM",0.914921,0.604983,0,4.09976,17.514,0.085,0,0.7168,,22.5013,94.6262,20.6352,11,10.25,3.09401,6.568,0.533497,0.985947,21.2377,8.4946,2.62705,3.23351,1.23753,0.224438,0.06941,0.15502813458442688,0.23699,1.20896,0.279584,0.708443,,,4.04213,0.177909,0.104259,999,,,,,,,100.70000000000002,4.378260869565218,98,4.260869565217392,,,,,,,,,,,,,,,,,,,"Justin Hagenman","21546",663795
"Luis Curvelo","TEX",1.43511,0.977221,0,4.11114,30.656,0,0,0.6589,,32.3341,136.814,28.2956,15.81,14.77,4.20804,11.9564,0.850443,1.31874,30.6812,8.53992,3.32799,2.56609,1.17128,0.224255,0.0873918,0.13686305284500122,0.229042,1.24488,0.271717,0.711335,,,4.16092,0.177404,0.0737063,999,,,,,,,141.8,4.43125,135,4.21875,,,,,,,,,,,,,,,,,,,"Luis Curvelo","24710",681168
"Gunnar Hoglund","ATH",1.66385,2.54441,0.358727,4.84939,17.113,5.029,0,0.6384,,39.7163,170.249,39.2397,22.95,21.4,7.14487,12.6516,0.680538,1.62873,33.3588,7.55934,2.86693,2.63673,1.61908,0.195941,0.0743121,0.12162905931472778,0.251587,1.30655,0.277962,0.690913,,,4.87262,0.177133,0.0593775,999,,,,,,,133.5,3.3375,134,3.35,,,,,,,,,,,,,,,,,,,"Gunnar Hoglund","31318",680684
