Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Carter Jensen","KCR",104.769,391.199,348.587,83.9179,52.3069,17.081,2.65701,11.8729,45.6215,46.6409,37.4843,1.07551,97.6568,1.90823,2.56981,0.649112,5.17159,4.08925,1.14954,0.240737,0.0958192,0.249635,0.383837,0.315736,0.407163,0.314513,0.722899,0.166426,4.74687,0.298166,0.0248304,-0.251177,46.686,0.46292,100.762,-0.226347,-0.203967,0.12591934204101562,2.1549699306488037,1.58797,999,2.32701,-0.310652,0.470121,2.32701,0.310652,4.37317,422.4,4.022857142,422.4,4.022857142,,,,,,,,,,,,,,,,,,,"Carter Jensen","29478",695600
"Jake Meyers","HOU",117.946,461.606,415.251,101.63,71.135,19.5758,1.6279,9.29103,53.9972,43.2499,35.9571,0.168659,95.5494,5.55574,2.77608,2.06622,8.33197,13.1292,3.42367,0.244743,0.0778957,0.206993,0.37632,0.311491,0.366849,0.299423,0.678341,0.122106,5.22533,0.294836,0.0329816,0.481245,49.4333,-5.10898,91.3805,0.514226,1.9801,-4.175247669219971,3.800248146057129,1.58715,999,3.07261,1.19768,0.754085,3.07261,-1.19768,3.99455,452.5,3.834745762,452.5,3.834745762,,,,,,,,,,,,,,,,,,,"Jake Meyers","20308",676694
"Josh Jung","TEX",128.054,521.406,486.099,119.874,79.1653,22.6898,1.08198,16.9367,55.9816,61.5157,28.8634,0.21429,132.79,3.4786,2.48452,0.480089,7.4196,4.32049,1.28971,0.246603,0.0553569,0.254676,0.217362,0.292202,0.402258,0.301138,0.694461,0.155655,3.50258,0.303777,-0.804858,-0.398779,56.5631,-5.04509,93.3916,-1.20364,0.851566,-5.264757990837097,2.82770699262619,1.58675,494.79998779296875,1.50029,-0.85986,0.278747,1.50029,0.85986,4.62834,519,4.0546875,519,4.0546875,,,,,,,,,,,,,,,,,,,"Josh Jung","26299",673962
"Brandon Marsh","PHI",120.668,469.751,415.446,106.375,70.0588,20.78,2.52052,13.016,57.7156,51.5632,45.7514,1.06959,131.916,2.2822,4.19837,2.07238,5.15037,11.1877,2.57557,0.256051,0.0973952,0.280821,0.346823,0.330161,0.412193,0.323382,0.742354,0.156143,5.38159,0.339843,-0.070158,0.410251,59.4434,3.93875,105.502,0.340093,0.00971254,3.403324991464615,-3.6883732452988625,1.56985,713.8900146484375,2.43471,0.75015,0.560103,2.43471,-0.75015,4.2532,535.3,4.423966942,535.3,4.423966942,,,,,,,,,,,,,,,,,,,"Brandon Marsh","20202",669016
"Evan Carter","TEX",107.486,424.908,373.873,88.1867,56.877,17.497,2.93441,10.8783,52.9047,43.5801,41.0422,1.41533,95.9964,7.07101,2.47762,0.443853,4.44535,17.1896,4.10229,0.235873,0.0965907,0.225923,0.427539,0.32111,0.385658,0.310638,0.706768,0.149785,6.43877,0.286884,-0.106878,1.07419,49.3724,-0.83381,99.9362,0.967311,0.349275,0.9353628866374493,-0.2361615002155304,1.56782,279.44000244140625,3.18537,-0.258293,0.889647,3.18537,0.258293,3.8138,453.7,4.240186915,453.7,4.240186915,,,,,,,,,,,,,,,,,,,"Evan Carter","27790",694497
"Ernie Clement","TOR",140.041,551.029,514.371,134.619,95.1772,26.7082,2.35388,10.3793,63.6747,55.7752,24.0581,0.823527,56.8428,3.71107,4.40203,4.48687,8.31171,8.49733,2.95786,0.261715,0.0436603,0.103158,0.423238,0.297119,0.383328,0.295106,0.680447,0.121613,4.6241,0.275139,0.542454,-0.318045,57.0781,-8.03022,88.4348,0.224409,1.35387,-7.286627843976021,3.608966827392578,1.56414,339.5299987792969,3.55252,0.159741,0.652001,3.55252,-0.159741,4.13067,516.5,3.689285714,516.5,3.689285714,,,,,,,,,,,,,,,,,,,"Ernie Clement","20352",676391
"Bryan Reynolds","PIT",146.02,632.335,565.433,143.55,93.6817,27.8552,3.68805,18.3255,73.4691,74.2388,54.8863,1.95837,152.499,7.74954,3.97873,0.287008,10.4099,5.21587,1.74921,0.253877,0.0867995,0.241168,0.359913,0.326219,0.413414,0.32204,0.739634,0.159538,4.23238,0.314172,0.0100716,-0.692189,79.3282,4.61294,104.31,-0.682117,-1.11668,2.5476751923561096,-8.366708755493164,1.55708,204.8000030517578,2.04512,-0.902363,0.436355,2.04512,0.902363,4.41819,707.5,4.84589041,707.5,4.84589041,,,,,,,,,,,,,,,,,,,"Bryan Reynolds","19326",668804
"Spencer Torkelson","DET",147.182,615.722,539.119,124.931,69.9484,27.4019,0.879648,26.7015,75.4879,78.6799,64.4366,3.07639,160.795,7.00031,4.71935,0.446894,8.08282,1.82291,0.561725,0.231733,0.104652,0.261148,0.400739,0.319155,0.434407,0.325563,0.753563,0.202675,2.78663,0.275662,0.109074,-0.778524,79.0052,6.25292,108.561,-0.669449,-0.000416094,5.543534994125366,-11.60391169184004,1.54817,185.50999450683594,3.55019,0.572613,1.08503,3.55019,-0.572613,3.5533,712.8,4.848979591,712.8,4.848979591,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Patrick Bailey","SFG",130.681,487.318,440.671,97.4739,67.5562,19.0146,1.62876,9.27437,48.2139,49.3976,36.1798,0.218288,128.836,3.02682,4.75975,2.68079,7.36537,2.35197,0.500776,0.221194,0.0742428,0.264377,0.280821,0.282027,0.334874,0.27238,0.6169,0.113679,3.47817,0.286995,-0.322297,-0.438056,41.4872,-16.0932,71.8195,-0.760353,5.51505,-16.99136346578598,15.598467826843262,1.54492,742.02001953125,1.73951,0.120475,0.279998,1.73951,-0.120475,4.62667,371.3,2.834351145,371.3,2.834351145,,,,,,,,,,,,,,,,,,,"Patrick Bailey","27478",672275
"Joey Ortiz","MIL",130.432,507.585,461.631,111.153,75.8631,22.9785,2.94806,9.36301,56.1108,50.8555,34.8165,0.281395,88.4643,3.94233,3.39224,3.80312,9.45165,12.182,3.44672,0.240783,0.0685923,0.174285,0.393565,0.297572,0.364179,0.290337,0.661751,0.123396,5.52107,0.277208,0.390697,0.27007,50.6125,-9.36257,85.2296,0.660768,0.396399,-8.225004196166992,6.434939682483673,1.54465,742.02001953125,3.51139,-0.877178,0.567132,3.51139,0.877178,4.24382,459.4,3.533846153,459.4,3.533846153,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Freddy Fermin","SDP",114.939,422.639,385.168,92.1496,67.2701,15.1693,0.700677,9.00951,41.8647,40.199,27.1171,0.82946,83.5289,2.73262,3.16137,4.4598,8.3037,2.34261,0.951738,0.239245,0.0641613,0.197636,0.324643,0.291739,0.35244,0.282659,0.644179,0.113195,3.11329,0.281077,0.161208,-0.556908,39.5079,-10.4302,78.8803,-0.3957,2.86161,-10.94543668627739,11.730358123779297,1.54378,715.2899780273438,2.55839,0.585698,0.554456,2.55839,-0.585698,4.26073,355,3.086956521,355,3.086956521,,,,,,,,,,,,,,,,,,,"Freddy Fermin","21840",666023
"Royce Lewis","MIN",120.121,486.237,445.121,108.177,67.0645,22.1678,0.349971,18.595,55.462,61.8799,34.8763,0.875832,103.954,2.18451,3.5778,0.477285,6.63871,10.2408,2.43567,0.243029,0.0717269,0.213793,0.335497,0.298991,0.419728,0.310299,0.71872,0.1767,4.18878,0.274666,-0.347902,0.369096,56.3646,-1.08806,97.5392,0.0211943,-2.16399,-1.3890545312315226,-0.676439642906189,1.50092,172.2899932861328,3.16049,-0.16015,0.371201,3.16049,0.16015,4.50506,526.6,4.388333333,526.6,4.388333333,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
"Chase DeLauter","CLE",106.992,461.679,413.749,100.911,65.9671,21.6151,0.91943,12.4096,52.7815,51.0092,41.5739,0.793824,86.1671,1.90902,4.07951,0.367303,9.374,3.13496,1.18572,0.243895,0.0900493,0.186639,0.482479,0.313008,0.390561,0.307454,0.703569,0.146666,3.33454,0.277216,-0.142883,-0.575894,52.4516,-2.09935,97.5222,-0.718777,0.742152,-2.0670511722564697,0.6921184882521629,1.4851,999,2.82742,-0.525767,0.281033,2.82742,0.525767,4.62529,468.8,4.381308411,468.8,4.381308411,,,,,,,,,,,,,,,,,,,"Chase DeLauter","32127",800050
"Logan O'Hoppe","LAA",116.642,451.134,412.9,94.7644,60.1594,14.7906,0.936358,18.8781,47.4275,52.7887,30.2682,0.207919,128.343,4.82773,2.09842,1.03904,6.89727,2.21113,1.20855,0.229509,0.0670938,0.28449,0.235839,0.288518,0.407028,0.3019,0.695546,0.177519,2.82258,0.283393,-0.741026,-0.680169,49.2191,-4.08584,91.3333,-1.4212,-2.43151,-6.029390335083008,5.003383636474609,1.48366,254.1999969482422,1.53184,0.174046,0.548192,1.53184,-0.174046,4.26908,452.8,3.87008547,452.8,3.87008547,,,,,,,,,,,,,,,,,,,"Logan O'Hoppe","24729",681351
"Jurickson Profar","ATL",137.127,588.873,509.201,127.357,84.0027,24.666,0.921628,17.7667,74.3424,66.3204,65.9173,1.07697,95.7543,8.78858,3.55396,1.41232,10.0473,8.6723,2.32164,0.250111,0.111938,0.162606,0.6884,0.34396,0.406846,0.33058,0.750806,0.156735,4.10825,0.274501,-0.396971,-0.256923,77.9588,8.37888,111.572,-0.653894,-1.91547,7.422803282737732,-12.634250521659851,1.47131,191.77999877929688,1.86726,-0.30246,0.254875,1.86726,0.30246,4.66017,686.1,5.008029197,686.1,5.008029197,,,,,,,,,,,,,,,,,,,"Jurickson Profar","10815",595777
"Jorge Polanco","NYM",123.576,508.524,452.908,111.992,69.1065,21.0938,0.301505,21.4899,61.4072,69.0572,46.5529,1.27064,104.186,3.44057,3.92774,1.69539,7.43685,5.23056,1.87382,0.247273,0.0915451,0.204879,0.446826,0.319605,0.437524,0.327254,0.757129,0.190252,3.06163,0.273287,-0.331196,-0.499123,65.9486,5.86249,109.515,-0.83032,2.18179,4.888330340385437,-7.7496278285980225,1.46812,215.08999633789062,3.02683,2.13626,0.407017,3.02683,-2.13626,4.45731,586.4,4.729032258,586.4,4.729032258,,,,,,,,,,,,,,,,,,,"Jorge Polanco","13152",593871
"Munetaka Murakami","CHW",132.72,540.99,460.484,99.7947,56.333,15.6227,0.441125,27.3979,68.1988,72.7464,71.1111,3.61066,174.191,5.29528,3.41803,0.68158,6.17318,8.2213,3.14153,0.216717,0.131446,0.321985,0.408237,0.326112,0.431054,0.328466,0.757166,0.214337,3.55934,0.275993,-0.0754791,-0.494715,70.6912,6.769,110.347,-0.570194,-0.198948,6.045785486698151,-10.14713291823864,1.45367,999,4.9894,-1.78231,1.14899,4.9894,1.78231,3.46801,635,4.77443609,635,4.77443609,,,,,,,,,,,,,,,,,,,"Munetaka Murakami","sa3063258",808959
"Sean Murphy","ATL",84.3253,325.404,284.243,62.5851,37.0145,12.1161,0.258364,13.1961,37.4489,40.8619,31.7168,0.688627,89.0617,7.24609,2.03834,0.160239,6.65755,0.364127,0.12141,0.220182,0.0974689,0.273695,0.356122,0.312221,0.403902,0.313705,0.716122,0.18372,2.11916,0.268384,-0.0701839,-0.473926,38.6208,0.171739,100.012,-0.54411,1.48512,-0.539354647975415,3.8667705059051514,1.4481,715.8200073242188,2.20285,-1.27217,0.580283,2.20285,1.27217,4.22629,342.8,4.08095238,342.8,4.08095238,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Lars Nootbaar","STL",120.92,515.335,446.383,107.978,69.578,21.4217,1.74405,15.2343,61.0198,52.0821,60.7479,2.12512,103.849,3.19661,3.56407,1.44363,8.30249,5.74447,2.32625,0.241895,0.11788,0.201517,0.584966,0.33455,0.400084,0.322143,0.734634,0.158189,3.83242,0.280307,0.52344,-0.671187,64.6933,3.80242,106.004,-0.147747,-1.72123,3.5089059472084045,-6.834692716598511,1.44418,711.5800170898438,3.0498,-1.92058,0.195255,3.0498,1.92058,4.73966,569.9,4.709917355,569.9,4.709917355,,,,,,,,,,,,,,,,,,,"Lars Nootbaar","21454",663457
"Kyle Manzardo","CLE",134.619,548.898,484.083,115.097,63.7784,24.2139,1.07241,26.0319,62.3893,73.8764,52.7252,1.91517,130.805,6.49203,5.43402,0.164283,6.72283,1.94765,0.420567,0.237762,0.0960564,0.238304,0.403083,0.317666,0.45354,0.331284,0.771206,0.215778,2.66129,0.267719,-0.107667,-0.582032,72.9805,8.12395,113.938,-0.6897,-0.49616,8.327225267887115,-13.107208102941513,1.44385,238.11000061035156,2.63464,-1.35848,0.835477,2.63464,1.35848,3.88603,660.5,4.892592592,660.5,4.892592592,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Jared Triolo","PIT",128.337,506.978,447.41,107.864,74.8474,21.4666,2.27679,9.27307,56.8177,45.3155,50.6427,0.677633,115.562,3.97801,2.95423,1.99366,6.35537,13.467,3.36018,0.241085,0.0998913,0.227942,0.438231,0.321761,0.361421,0.303078,0.683182,0.120336,5.19215,0.302863,-0.320514,0.467107,55.7966,-4.10681,91.3197,0.146593,0.0416915,-5.069162905216217,2.2279712855815887,1.43505,741.5999755859375,2.84127,-2.76788,0.699605,2.84127,2.76788,4.06719,496,3.875,496,3.875,,,,,,,,,,,,,,,,,,,"Jared Triolo","25807",669707
"Ramón Laureano","SDP",125.72,511.733,462.537,113.248,69.5718,21.9617,2.56624,19.1477,65.1183,64.0535,36.3565,0.659606,136.162,9.29618,3.06223,0.481153,8.63092,8.34739,2.89484,0.24484,0.0710458,0.26608,0.267009,0.310806,0.427609,0.319944,0.738415,0.182769,5.15896,0.303265,-0.497157,-0.272329,63.3274,2.86221,104.493,-0.769486,0.501311,1.947973608970642,-5.319036781787872,1.42707,220.24000549316406,2.84612,1.32046,0.150145,2.84612,-1.32046,4.79981,571.1,4.532539682,571.1,4.532539682,,,,,,,,,,,,,,,,,,,"Ramon Laureano","17128",657656
"Josh Smith","TEX",124.318,508.48,444.9,106.3,73.2798,21.5156,1.87004,9.63468,58.3357,44.1044,47.3557,1.12085,97.0291,10.5416,2.83127,2.85157,7.14194,9.21807,2.64642,0.23893,0.093132,0.190822,0.488057,0.324739,0.360665,0.304804,0.685405,0.121735,4.66258,0.283421,-0.10528,-0.0987319,56.6746,-3.40622,95.9175,-0.204012,-2.29505,-2.6506536453962326,-1.1124178171157837,1.40557,581.760009765625,1.72835,0.534548,0.524936,1.72835,-0.534548,4.30009,500.5,4.036290322,500.5,4.036290322,,,,,,,,,,,,,,,,,,,"Josh Smith","26396",669701
"Tyler Stephenson","CIN",108.454,424.989,376.436,88.5469,56.3978,17.2222,0.839302,14.0876,48.403,51.533,40.8643,0.993317,120.624,4.52581,2.96433,0.197964,7.14443,0.871864,0.521214,0.235224,0.0961539,0.283828,0.338776,0.315301,0.397705,0.311936,0.713006,0.162481,2.52137,0.304301,-0.162851,-0.704487,49.8297,-0.386023,94.3915,-0.867338,-1.08992,-3.692347228527069,3.2033936977386475,1.39662,278.6700134277344,1.9828,1.46419,0.310844,1.9828,-1.46419,4.58554,446.1,4.130555555,446.1,4.130555555,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Tommy Edman","LAD",109.339,441.137,403.312,97.9255,64.6055,19.1203,1.88323,12.3166,54.9514,49.5699,28.185,0.392149,77.6594,4.53617,3.79514,1.30907,6.93941,8.95554,1.89953,0.242804,0.0638916,0.176044,0.36293,0.29704,0.391166,0.299288,0.688207,0.148363,5.42572,0.269948,0.193574,0.373288,47.1928,-4.93097,90.3032,0.566862,1.20508,-4.48888772726059,3.033023238182068,1.37857,609.239990234375,2.54346,-1.05144,0.399101,2.54346,1.05144,4.46787,435.6,3.996330275,435.6,3.996330275,,,,,,,,,,,,,,,,,,,"Tommy Edman","19470",669242
"Addison Barger","TOR",115.926,474.92,429.837,102.702,59.9115,24.4773,0.910239,17.403,57.199,59.8064,38.2661,1.95359,115.189,3.71049,2.63205,0.474317,6.45122,3.95037,1.26839,0.238933,0.0805738,0.242544,0.332203,0.304943,0.421576,0.313653,0.726519,0.182643,3.65057,0.284447,-0.0855889,-0.389091,56.3461,0.230681,101.212,-0.47468,-0.327342,0.20347031950950623,-3.083332508802414,1.37775,206.27000427246094,2.88576,-1.25402,0.245645,2.88576,1.25402,4.67247,512.7,4.419827586,512.7,4.419827586,,,,,,,,,,,,,,,,,,,"Addison Barger","24598",680718
"Dylan Crews","WSN",137.334,564.848,513.122,120.872,79.552,21.663,3.56941,16.0879,66.9313,59.8716,39.6683,0.336856,125.641,8.78639,2.99544,0.276547,8.42037,25.0126,6.93466,0.235562,0.0702282,0.222433,0.315727,0.299921,0.385752,0.300041,0.685673,0.150189,6.2853,0.279882,-0.291286,1.31983,60.7731,-5.96808,91.1433,1.02854,2.81664,-4.90068244934082,-0.5493931770324707,1.36511,162.08999633789062,2.82717,-1.43422,1.02403,2.82717,1.43422,3.63463,576.5,4.208029197,576.5,4.208029197,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
"Harrison Bader","SFG",122.992,484.6,440.48,107.004,72.4199,19.3129,1.7692,13.5024,57.8133,50.6645,31.6534,0.281282,115.828,7.9944,3.82418,0.648369,6.20816,13.4679,4.70811,0.242927,0.0653185,0.239017,0.27328,0.30303,0.386766,0.301574,0.689797,0.143839,5.16459,0.296856,0.0473697,0.0275472,52.7421,-4.51719,91.8739,0.0749169,-0.510483,-4.579347118735313,1.38754540681839,1.35146,374.82000732421875,2.56336,-0.269313,0.534321,2.56336,0.269313,4.28757,488,3.967479674,488,3.967479674,,,,,,,,,,,,,,,,,,,"Harrison Bader","18030",664056
"Jung Hoo Lee","SFG",136.907,568.166,515.687,137.367,94.0799,29.245,5.71635,8.32567,64.8494,55.361,42.967,0.989691,63.5806,5.24322,3.63377,0.634812,8.72335,9.12451,2.95759,0.266377,0.0756241,0.111905,0.675788,0.326991,0.393692,0.315005,0.720683,0.127315,5.1867,0.288416,0.513719,-0.319101,68.0324,0.899294,101.1,0.194618,-2.08475,0.9332010447978973,-6.965951442718506,1.35016,338.239990234375,2.68354,-0.882953,0.852732,2.68354,0.882953,3.86302,597.4,4.360583941,597.4,4.360583941,,,,,,,,,,,,,,,,,,,"Jung Hoo Lee","33824",808982
"Kerry Carpenter","DET",116.426,477.96,438.232,110.776,64.567,19.391,3.32981,23.488,61.2825,69.8547,30.3074,1.44203,114.226,6.26453,2.96889,0.186973,5.9404,2.26909,1.18916,0.252779,0.06341,0.238986,0.265329,0.308405,0.473015,0.333519,0.78142,0.220236,4.14398,0.287616,-0.118885,-0.691332,64.4158,7.94116,114.042,-0.810217,-0.566822,7.099942743778229,-10.371664106845856,1.34836,238.97999572753906,1.07701,-0.345985,0.606465,1.07701,0.345985,4.19138,581,5.008620689,581,5.008620689,,,,,,,,,,,,,,,,,,,"Kerry Carpenter","25961",681481
"Davis Schneider","TOR",88.1676,332.563,285.702,62.7496,35.4079,12.6155,0.94658,13.7796,40.1206,39.1658,40.45,0.00247931,94.3166,3.78616,2.19662,0.428954,3.37742,4.16309,1.04821,0.219633,0.121631,0.283605,0.428875,0.322116,0.415108,0.323112,0.737224,0.195475,4.10633,0.272355,-0.193892,-0.122411,42.0104,2.71551,107.727,-0.316303,0.937245,2.7125479876995087,-1.0149354934692383,1.34479,999,2.34056,-0.649203,0.624993,2.34056,0.649203,4.16668,378.6,4.302272727,378.6,4.302272727,,,,,,,,,,,,,,,,,,,"Davis Schneider","23565",676914
"Danny Jansen","TEX",90.0137,332.871,289.52,60.955,36.2652,12.3585,0.180595,12.1508,36.3996,37.8353,35.9119,0.123197,77.8868,4.6528,2.08548,0.701267,4.01681,0.803299,0.181496,0.210538,0.107885,0.233985,0.461078,0.305626,0.380378,0.303038,0.686004,0.16984,2.11557,0.242123,-0.391453,-0.420059,36.6241,-2.70721,94.7008,-0.811512,-2.48786,-2.8905508518218994,4.457637548446655,1.33252,999,2.31835,-1.4266,0.576061,2.31835,1.4266,4.23192,324.1,3.601111111,324.1,3.601111111,,,,,,,,,,,,,,,,,,,"Danny Jansen","16535",643376
"Eugenio Suárez","CIN",142.506,598.434,532.031,124.436,67.0922,22.7891,0.784792,33.77,75.9385,94.6761,49.3482,0.792634,175.621,10.6818,6.16834,0.204816,7.52689,2.7349,0.857389,0.233889,0.0824622,0.293468,0.280993,0.308353,0.470094,0.333207,0.778448,0.236206,3.09272,0.275741,-1.27784,-0.638122,80.5008,9.7912,108.963,-1.91596,-0.375155,4.440863132476807,-11.421000063419342,1.32289,102.23999786376953,2.56358,-0.648439,1.47525,2.56358,0.648439,3.033,737.3,5.155944055,737.3,5.155944055,,,,,,,,,,,,,,,,,,,"Eugenio Suarez","12552",553993
"Jonathan India","KCR",124.518,524.933,454.149,110.635,73.283,24.0866,1.20353,12.0617,62.6781,51.0203,53.3653,0.00396243,101.146,12.5367,3.74505,1.1374,9.36285,5.47038,2.39286,0.243609,0.101661,0.192683,0.527608,0.337033,0.381623,0.319316,0.718656,0.138014,3.7407,0.285979,0.483577,-0.804668,64.6933,2.66838,104.062,-0.32109,-2.95709,2.1988033950328827,-7.067817449569702,1.31952,622.72998046875,3.22191,-0.930591,0.279014,3.22191,0.930591,4.62798,557.6,4.4608,557.6,4.4608,,,,,,,,,,,,,,,,,,,"Jonathan India","21523",663697
"José Caballero","NYY",93.4685,352.452,303.481,68.2281,46.8587,13.9437,0.96431,6.46129,44.6479,29.8411,37.9533,0.255647,88.851,6.27272,2.29685,2.44799,2.82715,37.2885,8.27979,0.224818,0.107684,0.252094,0.427157,0.321294,0.340991,0.297629,0.662285,0.116173,6.94857,0.293477,-1.07959,3.46735,37.2307,-4.41421,89.164,2.38777,0.321435,-2.126138687133789,3.009570926427841,1.31082,208.11000061035156,3.94743,0.811156,2.19787,3.94743,-0.811156,2.0695,360.4,3.875268817,360.4,3.875268817,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"Luis García Jr.","WSN",125.249,510.741,475.638,126.23,84.9856,24.4007,1.82494,15.019,59.2772,62.3329,28.0109,1.41547,80.676,1.70574,5.08929,0.297959,8.63704,13.4708,4.63554,0.265392,0.0548435,0.157959,0.347202,0.305512,0.419096,0.311678,0.724608,0.153704,4.87091,0.288836,-0.155428,0.0479431,59.7771,-0.570935,99.1149,-0.107485,0.339324,-0.6432850509881973,-3.6337761878967285,1.30095,248.07000732421875,1.36389,-0.681801,0.614792,1.36389,0.681801,4.18028,552.3,4.4184,552.3,4.4184,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Ha-Seong Kim","ATL",89.308,359.621,314.851,75.9379,53.2396,13.3955,1.24789,8.05493,42.6132,34.6584,37.0863,1.01946,65.6281,2.9562,2.89125,1.83646,4.85452,13.4664,3.59302,0.241187,0.103126,0.182493,0.565097,0.324163,0.36841,0.306119,0.692572,0.127222,5.32554,0.278142,-0.0942919,0.612783,40.4668,-2.02522,94.8155,0.518491,-1.777,-1.691273033618927,2.3576337099075317,1.29231,742.0900268554688,1.61849,0.383383,1.04099,1.61849,-0.383383,3.61201,362.7,4.075280898,362.7,4.075280898,,,,,,,,,,,,,,,,,,,"Ha-Seong Kim","27506",673490
"Gavin Lux","TBR",110.563,446.868,397.436,100.27,70.7641,20.6284,2.23267,6.64524,51.0508,42.643,44.9253,0.23805,98.6014,1.71029,2.27196,0.524097,7.29993,3.05141,0.942008,0.252293,0.100534,0.22065,0.455625,0.329132,0.365593,0.308179,0.694725,0.1133,3.91222,0.317954,0.0916921,-0.548949,51.0317,-1.76914,96.411,-0.457257,-1.90125,-2.3527959287166595,-0.14253568649291992,1.29206,999,1.7753,-0.159731,0.684545,1.7753,0.159731,4.08727,445,4.009009009,445,4.009009009,,,,,,,,,,,,,,,,,,,"Gavin Lux","19955",666158
"Sal Stewart","CIN",118.22,475.631,430.778,113.208,70.4843,23.9749,0.381486,18.3669,60.1068,62.9283,36.8166,0.463968,92.8943,4.41019,3.39121,0.235588,7.90017,6.78805,2.03583,0.262798,0.0774057,0.195307,0.396328,0.324854,0.448133,0.333855,0.772988,0.185336,3.81934,0.293708,0.0245368,-0.210513,64.2317,8.03214,109.406,-0.185977,0.266333,5.11653895676136,-8.450163185596466,1.27796,196.69000244140625,2.37698,0.319053,0.454411,2.37698,-0.319053,4.39412,571.3,4.841525423,571.3,4.841525423,,,,,,,,,,,,,,,,,,,"Sal Stewart","31505",701398
"Joshua Baez","STL",35.3556,96.6491,86.7114,20.0577,13.2556,3.54613,0,3.25588,11.3745,11.9415,9.70564,0,24.3646,0.232025,0,0,0,5.63097,1.30155,0.231315,0.100421,0.252094,0.398349,0.310353,0.384856,0.306768,0.695209,0.153541,5.04454,0.284338,-0.440073,0.440073,10.9265,-0.493377,95.4416,1.26587e-8,10.8,-0.5207147471679132,9.734644532203674,1.27737,999,7.53981,-0.231768,1.76901,7.53981,0.231768,2.64132,103.4,2.954285714,103.4,2.954285714,,,,,,,,,,,,,,,,,,,"Joshua Baez","sa3017022",695491
"Alec Burleson","STL",138.38,573.88,525.062,140.439,94.9443,24.787,1.08857,19.6194,64.0312,73.3192,39.4886,0.717909,81.7872,3.64157,4.49413,1.19397,11.2095,5.88101,1.72697,0.267472,0.0688098,0.142516,0.482821,0.320541,0.430924,0.325102,0.751465,0.163452,3.51501,0.282191,-0.713429,-0.437805,73.4213,5.61297,108.036,-1.15123,-0.926068,4.299404859542847,-11.305528342723846,1.27036,179.72999572753906,2.21839,0.406508,0.610856,2.21839,-0.406508,4.18553,660,4.782608695,660,4.782608695,,,,,,,,,,,,,,,,,,,"Alec Burleson","27615",676475
"Jo Adell","LAA",139.167,565.513,515.463,120.414,67.2848,21.7473,1.47994,29.9017,68.4264,82.6405,38.2966,0.966569,154.905,8.39042,2.89183,0.471456,7.58083,8.53416,3.26625,0.233603,0.06772,0.273918,0.247227,0.295732,0.455563,0.322188,0.751295,0.22196,4.27601,0.271361,-0.168548,-0.37678,71.0132,4.19341,105.309,-0.545328,-5.11542,2.99328351020813,-10.060001850128174,1.2684,121.63999938964844,2.39891,-1.18451,1.04209,2.39891,1.18451,3.61054,655.2,4.713669064,655.2,4.713669064,,,,,,,,,,,,,,,,,,,"Jo Adell","20220",666176
