Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Collin Price","HOU",3.133,10.233,9.32691,1.80009,1.10884,0.376599,0.011385,0.30327,0.975693,1.0529,0.742115,0.000444931,3.42497,0.0920894,0.0616666,0.0102171,0.116943,0.0828799,0.0174083,0.192999,0.0725217,0.334699,0.216678,0.257688,0.333365,0.260724,0.591054,0.140366,3.3844,0.26444,,-0.0033774,0.774328,-0.43478,64.722,-0.0033774,-0.09,-0.4288572892546654,0.1517438143491745,0.00768262,999,,,,,,,5.2,1.733333333,5.2,1.733333333,,,,,,,,,,,,,,,,,,,"Collin Price","sa3019935",805672
"Tirso Ornelas","SDP",29.682,89.559,81.6858,18.8601,12.8995,4.06579,0.0788032,1.81604,9.12528,8.79918,6.54995,0.18528,18.445,0.556426,0.62606,0.14078,1.84168,1.03988,0.216621,0.230887,0.0731356,0.205953,0.355108,0.290394,0.349286,0.281292,0.63968,0.118399,3.70112,0.27468,,-0.0115831,8.27247,-2.30961,82.0177,-0.0115831,0,-1.9203265253454447,-0.9872023463249207,0.00737886,999,,,,,,,80.7,2.69,80.7,2.69,,,,,,,,,,,,,,,,,,,"Tirso Ornelas","22566",672359
"Dom Nuñez","CLE",4.67,14.914,13.1588,2.24054,1.38522,0.488971,0.0311978,0.335146,1.25043,1.26037,1.42351,0.0155317,4.849,0.123005,0.0924514,0.116188,0.199153,0.0540098,0.00860446,0.170268,0.0954482,0.32513,0.293569,0.25592,0.288577,0.245509,0.544497,0.118309,3.09379,0.236191,,-0.0119736,0.944311,-0.817893,54.8507,-0.0119736,0,-0.805603701621294,0.36033952236175537,0.00696251,999,,,,,,,1.2,0.24,1.2,0.24,,,,,,,,,,,,,,,,,,,"Dom Nunez","15055",624513
"Blaze Jordan","STL",6.039,17.183,15.9796,4.09382,2.80106,0.893509,0.030292,0.368957,1.72141,1.91731,0.925699,0.0605989,2.44545,0.135271,0.118092,0.0243473,0.359255,0.0683756,0.013739,0.25619,0.0538729,0.142318,0.378538,0.300419,0.385165,0.297454,0.685584,0.128975,2.95273,0.280417,,-0.017047,1.81266,-0.217648,91.4988,-0.017047,0,-0.19017704389989376,-0.31567829847335815,0.00673495,999,,,,,,,12.3,2.05,12.3,2.05,,,,,,,,,,,,,,,,,,,"Blaze Jordan","sa3014537",691458
"Hayden Senger","NYM",4.92,14.228,13.1323,2.61539,1.84435,0.514324,0.0354483,0.221268,1.20257,1.1531,0.71489,0.000623756,4.18355,0.21131,0.0855898,0.0839545,0.238271,0.0711734,0.0256652,0.199158,0.0502453,0.294037,0.170881,0.250394,0.294269,0.242153,0.544663,0.0951112,3.49974,0.271657,,-0.0145618,0.862099,-0.819049,54.7686,-0.0145618,-0.01,-0.7773050190880895,0.36962964199483395,0.00672128,999,,,,,,,9.7,1.94,9.7,1.94,,,,,,,,,,,,,,,,,,,"Hayden Senger","21489",663584
"Davis Wendzel","PIT",4.26,13.772,12.5359,2.57925,1.74018,0.525921,0.0156023,0.297548,1.22008,1.34591,0.911253,0.0101256,3.07109,0.197344,0.0994688,0.0280228,0.221927,0.0651939,0.015864,0.205749,0.0661671,0.222995,0.29672,0.268325,0.321398,0.261439,0.589723,0.115649,2.82803,0.246225,,-0.0121977,1.05011,-0.577154,62.7954,-0.0121977,0.02,-0.6194757660850883,0.21722223237156868,0.0057238,999,,,,,,,9.7,2.425,9.7,2.425,,,,,,,,,,,,,,,,,,,"Davis Wendzel","26469",673995
"Tyler Fitzgerald","SFG",23.136,86.821,79.6529,17.0626,11.21,3.36932,0.587054,1.8962,9.48605,7.51873,5.03248,0.00870467,26.5393,1.13636,0.528417,0.470834,1.0202,2.17079,0.502229,0.214211,0.0579639,0.305679,0.189624,0.269037,0.342669,0.268678,0.611706,0.128458,6.20587,0.293094,,0.113815,7.13038,-3.12819,72.0313,0.113815,0.05,-2.7641928791999817,-0.0690123550593853,0.00566305,999,,,,,,,67.4,2.930434782,67.4,2.930434782,,,,,,,,,,,,,,,,,,,"Tyler Fitzgerald","26208",666149
"Vidal Bruján","NYM",12.329,38.31,34.9147,7.48371,5.34524,1.60246,0.0812909,0.454727,3.92451,2.91415,2.64805,0.121871,8.22342,0.349285,0.228946,0.169062,0.665726,1.30977,0.45639,0.214343,0.0691216,0.214655,0.322013,0.274798,0.303968,0.257165,0.578766,0.0896249,5.18666,0.265591,,0.020785,2.78822,-1.7384,65.0527,0.020785,-0.1,-1.5660064797848463,0.3439454957842827,0.00537367,999,,,,,,,20.9,1.741666666,20.9,1.741666666,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Shay Whitcomb","HOU",8.788,28.178,25.9289,5.38427,3.45808,1.04941,0.0158892,0.860886,2.94827,2.92828,1.79137,0.0809709,8.51108,0.269446,0.156307,0.0320169,0.388157,0.568133,0.167883,0.207655,0.0635735,0.302047,0.210476,0.264517,0.348959,0.26801,0.613476,0.141304,4.10777,0.270647,,0.00897623,2.2989,-1.03054,69.741,0.00897623,-0.06,-0.9959586756303906,0.07561728730797768,0.00506442,999,,,,,,,22.2,2.466666666,22.2,2.466666666,,,,,,,,,,,,,,,,,,,"Shay Whitcomb","27789",694376
"Nick Morabito","NYM",4.912,13.774,12.682,3.10364,2.37932,0.491554,0.0626226,0.170148,1.57126,1.08388,0.85475,0.0224929,3.33932,0.142546,0.0691188,0.0255447,0.268774,0.605557,0.093247,0.244727,0.0620553,0.242436,0.255966,0.298284,0.333612,0.279707,0.631896,0.0888851,6.27012,0.317419,,0.0607823,1.25457,-0.372938,80.4945,0.0607823,0,-0.25764597207307816,-0.1518298089504242,0.00499168,999,,,,,,,8.7,1.74,8.7,1.74,,,,,,,,,,,,,,,,,,,"Nick Morabito","sa3020418",703492
"César Prieto","STL",12.965,41.334,38.9149,9.3497,6.85305,1.87641,0.0943054,0.52593,3.68158,3.844,1.57185,0.0705055,6.09207,0.413103,0.272725,0.161464,0.949926,0.411037,0.11768,0.24026,0.0380281,0.147386,0.258016,0.275297,0.33387,0.266502,0.609167,0.0936098,3.722,0.270921,,-0.0238649,3.32164,-1.56229,70.2956,-0.0238649,-0.05,-1.4790638778358698,0.15007714554667473,0.0047274,999,,,,,,,32.6,2.507692307,32.6,2.507692307,,,,,,,,,,,,,,,,,,,"Cesar Prieto","30163",693409
"Drew Waters","KCR",10.819,37.397,34.232,7.54339,5.05674,1.6424,0.237964,0.606293,3.999,3.29739,2.55373,0.0175628,11.1962,0.33179,0.211434,0.0680401,0.559213,0.948176,0.281561,0.220361,0.068287,0.299387,0.22809,0.279379,0.335376,0.271336,0.614755,0.115015,5.9516,0.306396,,0.022015,3.15204,-1.26671,68.4404,0.022015,-0.04,-1.3690310195088387,0.12695986777544022,0.00461151,999,,,,,,,36.9,3.354545454,36.9,3.354545454,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"Billy Cook","PIT",5.718,17.375,15.9341,3.4147,2.24001,0.740024,0.053794,0.380871,1.7639,1.62973,1.07724,0.0499853,5.0288,0.194553,0.111211,0.057871,0.193345,0.404104,0.109698,0.214301,0.0619994,0.289427,0.214214,0.270628,0.339204,0.267278,0.609832,0.124903,5.05934,0.285251,,0.0130437,1.40722,-0.645772,66.7956,0.0130437,0.04,-0.6707334965467453,0.12824073433876038,0.00364005,999,,,,,,,6.7,1.116666666,6.7,1.116666666,,,,,,,,,,,,,,,,,,,"Billy Cook","29573",695257
"Kyle McCann","COL",10.061,33.886,30.5903,6.24518,4.04341,1.21799,0.0301166,0.95367,3.26491,3.77353,2.74813,0.054284,11.8263,0.338752,0.160553,0.048282,0.606089,0.0443455,0.0164755,0.204156,0.0810992,0.349003,0.232374,0.275789,0.339468,0.272054,0.615256,0.135312,2.10295,0.294449,,-0.0445914,2.87586,-1.12803,58.2979,-0.0445914,0,-1.719429425895214,0.6225382685661316,0.00312098,999,,,,,,,23.9,2.39,23.9,2.39,,,,,,,,,,,,,,,,,,,"Kyle McCann","25575",668832
"Dairon Blanco","KCR",12.831,25.666,23.4117,5.40381,3.75603,0.983464,0.137036,0.527273,3.49926,1.89258,1.42195,0.0244892,6.57307,0.354553,0.139025,0.338818,0.285625,2.27492,0.47693,0.230817,0.0554019,0.2561,0.216329,0.283502,0.352096,0.278997,0.635598,0.121279,8.0122,0.29644,,0.223311,2.32292,-0.70972,73.7175,0.223311,0,-0.5717436820268631,-0.2829144597053528,0.00293881,999,,,,,,,24.1,1.853846153,24.1,1.853846153,,,,,,,,,,,,,,,,,,,"Dairon Blanco","19779",680118
"Braden Montgomery","CHW",31.764,125.415,114.115,25.606,16.8943,5.23097,0.376572,3.10418,12.8668,12.1731,8.98,0.453953,36.2244,1.33359,0.698928,0.287781,2.19697,1.60479,0.364387,0.224388,0.0716023,0.288836,0.247899,0.287064,0.358435,0.28263,0.645499,0.134046,4.29962,0.298096,,-0.00488595,11.7207,-3.09807,78.9796,-0.00488595,0,-3.1120441388338804,-1.176444411277771,0.00287416,999,,,,,,,108.1,3.378125,108.1,3.378125,,,,,,,,,,,,,,,,,,,"Braden Montgomery","sa3038253",695731
"Ryan Fitzgerald","LAD",5.096,11.368,10.3191,2.14885,1.34905,0.480054,0.0532238,0.266521,1.24206,1.14327,0.802492,0.0222813,2.9395,0.128614,0.0804584,0.0373323,0.170635,0.135726,0.0403088,0.20824,0.0705922,0.258577,0.273003,0.271825,0.34256,0.269813,0.614385,0.13432,4.78689,0.26167,,-0.00426776,0.944099,-0.399118,70.9246,-0.00426776,0,-0.3960137777030468,0.04176954925060272,0.00245262,999,,,,,,,4.2,0.84,4.2,0.84,,,,,,,,,,,,,,,,,,,"Ryan Fitzgerald","24622",680837
"Will Banfield","CIN",8.394,21.775,20.3525,4.05724,2.69797,0.859595,0.0280004,0.471675,1.72908,2.11286,1.02542,0.00222214,6.17778,0.172374,0.176367,0.0483472,0.343943,0.0415911,0.0077469,0.199348,0.0470914,0.28371,0.165984,0.24187,0.313861,0.243699,0.555731,0.114513,2.22031,0.258337,,-0.0205581,1.34673,-1.22616,47.6469,-0.0205581,0.02,-1.3716808501631021,0.6676851697266102,0.0020937,999,,,,,,,8.3,1.0375,8.3,1.0375,,,,,,,,,,,,,,,,,,,"Will Banfield","23790",677943
"Vimael Machín","COL",4.917,16.186,14.7718,3.63463,2.57023,0.730615,0.0269503,0.306833,1.62426,1.72872,1.16977,0.0745461,2.99621,0.0858106,0.113805,0.0447681,0.344918,0.141602,0.0580154,0.246051,0.0722706,0.185111,0.390417,0.302964,0.361474,0.290652,0.664439,0.115423,3.39517,0.28731,,-0.0202025,1.61809,-0.294408,71.0383,-0.0202025,-0.02,-0.5757965575903654,0.0558796264231205,0.00190253,999,,,,,,,13.3,2.66,13.3,2.66,,,,,,,,,,,,,,,,,,,"Vimael Machin","17684",605353
"Steward Berroa","MIL",5.666,15.776,14.0925,2.81413,1.93678,0.581267,0.0781115,0.217971,1.67652,1.036,1.32253,0.0201751,4.73266,0.0930923,0.0850754,0.182769,0.187171,0.849092,0.187291,0.19969,0.0838318,0.299991,0.279447,0.271256,0.298423,0.255081,0.569679,0.0987334,6.76698,0.281366,,0.0711214,1.12149,-0.742566,61.0785,0.0711214,0.06,-0.6566258296370506,0.14743826165795326,0.00160465,999,,,,,,,10.6,1.766666666,10.6,1.766666666,,,,,,,,,,,,,,,,,,,"Steward Berroa","22766",672642
"Ji Hwan Bae","NYM",9.651,25.17,22.7274,5.28563,3.89678,1.01601,0.0755111,0.297322,2.87071,1.81292,1.9959,0.0665724,6.35052,0.18023,0.133473,0.132949,0.42879,1.23332,0.264309,0.232566,0.0792969,0.252305,0.314289,0.298029,0.323161,0.276335,0.62119,0.0905953,6.02219,0.307672,,0.0987731,2.22362,-0.750407,78.1843,0.0987731,0,-0.5520259067416191,-0.2774471044540405,0.000812259,999,,,,,,,15.8,1.58,15.8,1.58,,,,,,,,,,,,,,,,,,,"Ji Hwan Bae","23818",678225
"Sam Huff","BAL",4.224,12.956,11.9271,2.29686,1.55031,0.434616,0.00422758,0.307704,1.11477,1.25022,0.86813,0.0170193,4.72861,0.0886704,0.0574592,0.0146897,0.215078,0.000244956,0.000130689,0.192576,0.067006,0.364974,0.183591,0.251417,0.307121,0.247464,0.558537,0.114545,1.33051,0.286283,,-0.0164433,0.8409,-0.689951,56.4571,-0.0164433,0,-0.6813498679548502,0.23802176117897034,0.000265639,999,,,,,,,2.2,0.55,2.2,0.55,,,,,,,,,,,,,,,,,,,"Sam Huff","22209",669087
"Spencer Jones","NYY",9.5,35.899,32.7827,6.84514,4.13626,1.33205,0.127159,1.24967,4.19576,3.74738,2.6551,0.0744043,13.8676,0.260945,0.162427,0.037784,0.426412,1.02473,0.159212,0.208803,0.0739603,0.386295,0.191461,0.272193,0.371553,0.280495,0.643746,0.16275,5.85463,0.31386,,0.0936811,3.29274,-0.949005,78.8948,0.0936811,0,-0.799305148422718,-0.43981480598449707,-0.000361655,999,,,,,,,29.4,2.94,29.4,2.94,,,,,,,,,,,,,,,,,,,"Spencer Jones","sa3019969",682987
"Garrett Hampson","CIN",15.366,46.918,42.1706,9.10613,6.55377,1.6503,0.274546,0.627512,4.84401,3.21359,3.56451,0.0349145,12.8525,0.325001,0.282459,0.57547,0.685069,1.48277,0.299207,0.215936,0.0759731,0.273935,0.277339,0.280426,0.312731,0.264277,0.593157,0.0967956,5.99836,0.292638,,0.10531,3.68563,-1.85809,61.7434,0.10531,0.06,-2.0220440700650215,0.45521604642271996,-0.000599015,999,,,,,,,37.5,2.5,37.5,2.5,,,,,,,,,,,,,,,,,,,"Garrett Hampson","19262",641658
"Nick Sogard","BOS",23.8,89.187,80.1193,18.5525,13.431,3.92994,0.209209,0.982366,8.84439,7.43155,7.50215,0.147551,19.4732,0.623335,0.62197,0.320276,1.50727,1.9297,0.538132,0.231561,0.0841171,0.218341,0.385256,0.300202,0.322618,0.277734,0.62282,0.0910575,4.44679,0.291447,,0.0242312,7.98049,-2.55764,71.6683,0.0242312,0,-2.953918930143118,-0.12242799252271652,-0.000682982,999,,,,,,,75.4,3.141666666,75.4,3.141666666,,,,,,,,,,,,,,,,,,,"Nick Sogard","25483",686765
"Chas McCormick","CHC",30.284,102.453,91.3554,19.7606,13.8752,2.89047,0.290575,2.70438,11.4198,9.41737,8.02231,0.208075,28.4018,1.34687,0.753743,0.974644,1.45246,3.16846,0.996814,0.216305,0.0783023,0.277218,0.282457,0.287054,0.343114,0.278549,0.630169,0.12681,5.28783,0.279597,,0.0734013,9.23536,-2.87025,78.1928,0.0734013,0,-2.5746077820658684,-0.8412222266197205,-0.000735996,999,,,,,,,87.8,2.926666666,87.8,2.926666666,,,,,,,,,,,,,,,,,,,"Chas McCormick","19599",676801
"Sebastián Rivero","LAA",9.215,27.02,25.1619,5.03756,3.44643,1.07409,0.0157697,0.501263,2.06368,2.35401,1.16539,0.00893984,6.58852,0.273499,0.191215,0.228016,0.424513,0.134329,0.0538659,0.200206,0.0431306,0.243839,0.176881,0.241731,0.303911,0.240051,0.545642,0.103705,2.48507,0.248383,,-0.0273855,1.59108,-1.60154,48.7278,-0.0273855,0.01,-1.660211220383644,0.7210339400917292,-0.000940532,999,,,,,,,18.3,2.033333333,18.3,2.033333333,,,,,,,,,,,,,,,,,,,"Sebastian Rivero","21735",665861
"Taylor Trammell","HOU",12.915,44.148,39.0062,8.02637,4.97364,1.6055,0.181747,1.26549,5.11346,4.20338,4.32217,0.0643598,13.0129,0.419353,0.308237,0.0919964,0.56267,1.0809,0.263463,0.205771,0.0979018,0.294756,0.332145,0.28981,0.35358,0.284421,0.643391,0.147809,5.40325,0.270045,,0.0445749,4.19005,-1.02638,81.0458,0.0445749,0.01,-0.9416799172759056,-0.5879166629165411,-0.00103276,999,,,,,,,34.9,2.684615384,34.9,2.684615384,,,,,,,,,,,,,,,,,,,"Taylor Trammell","19960",666211
"Justin Dean","CHC",13.594,22.424,20.3717,4.14155,3.12261,0.682912,0.0679374,0.268097,2.33001,1.52829,1.60766,0.000974996,6.97604,0.251143,0.120059,0.0734895,0.367351,1.05991,0.148524,0.2033,0.0716935,0.311097,0.230454,0.268466,0.282973,0.248624,0.551439,0.0796733,6.26766,0.29239,,0.11828,1.47652,-1.17305,57.6926,0.11828,0.03,-1.0061268731951714,0.23978394083678722,-0.00207603,999,,,,,,,13.2,0.942857142,13.2,0.942857142,,,,,,,,,,,,,,,,,,,"Justin Dean","25005",681909
"Jared Young","NYM",11.934,36.943,33.2432,7.27295,4.6692,1.52716,0.0556512,1.02094,3.91706,3.77174,2.84038,0.0608462,9.48025,0.495137,0.216222,0.148018,0.602668,0.502636,0.138029,0.21878,0.0768854,0.256618,0.29961,0.288313,0.3602,0.28529,0.648513,0.141421,4.11584,0.27232,,-0.00844089,3.53232,-0.832783,84.3192,-0.00844089,-0.01,-0.6950250007212162,-0.5625000093132257,-0.00290796,999,,,,,,,32.3,2.691666666,32.3,2.691666666,,,,,,,,,,,,,,,,,,,"Jared Young","20404",676724
"Akil Baddoo","MIL",8.534,31.354,28.0261,5.9003,3.71535,1.1574,0.178996,0.848558,3.45749,3.18739,2.91068,0.101021,8.96204,0.15109,0.165159,0.101012,0.375057,0.995629,0.25007,0.210529,0.092833,0.285834,0.324779,0.286759,0.355432,0.282225,0.642192,0.144903,5.79694,0.274841,,0.0526443,2.91989,-0.784822,79.673,0.0526443,0.02,-0.7027256041765213,-0.37509260699152946,-0.00354646,999,,,,,,,28.8,3.2,28.8,3.2,,,,,,,,,,,,,,,,,,,"Akil Baddoo","22168",668731
"Christian Franklin","WSN",5.371,21.034,18.6705,4.20752,3.02804,0.781416,0.0616446,0.336409,2.11734,1.78399,1.92228,0.0156621,5.20713,0.251229,0.109078,0.0808808,0.438679,0.465698,0.102923,0.225356,0.0913892,0.247558,0.369164,0.304538,0.327867,0.283376,0.632405,0.102511,4.7632,0.292466,,0.0167555,1.97848,-0.506845,79.727,0.0167555,0,-0.4886420667171478,-0.24865739047527313,-0.00383602,999,,,,,,,12.3,2.46,12.3,2.46,,,,,,,,,,,,,,,,,,,"Christian Franklin","sa3017510",681047
"Sergio Alcántara","WSN",3.708,11.357,10.2299,2.09308,1.53585,0.407488,0.036191,0.113548,0.905454,0.873429,0.948429,0.00873376,2.92101,0.0525628,0.0730385,0.0530674,0.210435,0.0704664,0.0243449,0.204604,0.0835105,0.257199,0.324692,0.273716,0.284811,0.251596,0.558527,0.0802075,3.31218,0.272348,,-0.0125661,0.775215,-0.566702,57.9566,-0.0125661,-0.01,-0.5784865990281105,0.16166666708886623,-0.0039871,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Sergio Alcantara","16417",642727
"Jason Delay","BOS",4.281,13.06,12.055,2.6058,1.93089,0.496582,0.0237973,0.15454,1.08179,1.11254,0.694373,0.00288796,2.88413,0.126224,0.0869519,0.0974277,0.252743,0.0644985,0.0254942,0.216159,0.0531679,0.220837,0.240756,0.26433,0.299759,0.250577,0.564089,0.0835996,3.05639,0.269272,,-0.015686,0.88065,-0.66249,52.9605,-0.015686,0,-0.739752035588026,0.23993240296840668,-0.00514792,999,,,,,,,7.8,1.95,7.8,1.95,,,,,,,,,,,,,,,,,,,"Jason Delay","19806",641511
"Cristian Pache","NYM",3.131,9.757,8.89874,1.79016,1.21422,0.336555,0.0553832,0.18401,0.984351,0.782215,0.700446,0.00116518,3.08142,0.0672165,0.0479848,0.0426111,0.16071,0.151656,0.0484472,0.20117,0.0717891,0.315817,0.227313,0.263303,0.313473,0.256096,0.576776,0.112302,5.14059,0.282709,,-0.00258485,0.70165,-0.451214,64.3203,-0.00258485,-0.01,-0.4151867125183344,0.03831789828836918,-0.00534594,999,,,,,,,5.2,1.733333333,5.2,1.733333333,,,,,,,,,,,,,,,,,,,"Cristian Pache","19948",665506
"Ronny Simon","PIT",3.711,11.502,10.4611,2.48411,1.76779,0.504251,0.051827,0.160241,1.2657,0.961659,0.813372,0.0224652,2.25724,0.0678042,0.0839007,0.0758014,0.203614,0.379402,0.0957391,0.237461,0.0707157,0.196248,0.360339,0.294524,0.341526,0.280229,0.636049,0.104064,5.69477,0.285925,,0.0193342,1.05251,-0.306543,75.6678,0.0193342,0,-0.3123681265860796,-0.12678571045398712,-0.00577856,999,,,,,,,7.1,1.775,7.1,1.775,,,,,,,,,,,,,,,,,,,"Ronny Simon","25346",682927
"Kameron Misner","KCR",13.881,51.241,45.7486,9.37368,5.88542,1.96308,0.352815,1.17237,5.74448,4.72328,4.65603,0.0608497,16.3472,0.373167,0.328728,0.134521,0.610815,1.43337,0.34102,0.204896,0.0908653,0.319026,0.284821,0.281821,0.340109,0.275158,0.62193,0.135213,6.12398,0.287184,,0.0753667,4.47789,-1.57663,71.0731,0.0753667,0.15,-1.6716318652033806,-0.14989814162254333,-0.00592369,999,,,,,,,36.5,2.607142857,36.5,2.607142857,,,,,,,,,,,,,,,,,,,"Kameron Misner","26374",670224
"Leandro Cedeño","SDP",1.475,6.411,5.9408,1.42086,0.95832,0.291063,0.0117979,0.15968,0.637057,0.767028,0.351181,0.0298268,1.73777,0.0656847,0.0452381,0.00809212,0.117547,0.0194991,0.00465395,0.23917,0.0547779,0.27106,0.202088,0.287014,0.372771,0.286156,0.659786,0.133601,2.8156,0.308463,,-0.00688767,0.617495,-0.140014,80.6269,-0.00688767,0,-0.15409148763865232,-0.11777997761964798,-0.00599305,999,,,,,,,-0.4,-0.4,-0.4,-0.4,,,,,,,,,,,,,,,,,,,"Leandro Cedeno","sa873307",660681
"Vinny Capra","BOS",3.924,10.582,9.66863,2.17664,1.58377,0.434567,0.0281042,0.130201,0.983438,0.912633,0.683643,0.0155725,2.38269,0.100027,0.0721165,0.0575791,0.195284,0.140844,0.0407886,0.225124,0.0646044,0.225164,0.286921,0.28128,0.316282,0.26507,0.597562,0.0911584,4.26451,0.283132,,-0.00406101,0.838078,-0.412267,62.9446,-0.00406101,0,-0.4662209078669548,0.038881540298461914,-0.00645839,999,,,,,,,4.2,1.05,4.2,1.05,,,,,,,,,,,,,,,,,,,"Vinny Capra","25040",681962
"Gabriel Rincones Jr.","PHI",10.523,40.229,35.9457,7.75631,4.97362,1.65047,0.0933897,1.03883,4.44086,4.09473,3.56493,0.184171,10.7998,0.460357,0.205336,0.0526803,0.623026,1.06485,0.181687,0.215779,0.088616,0.268459,0.330092,0.293247,0.35359,0.2848,0.646838,0.137812,4.99653,0.276299,,0.0803742,3.83049,-0.922872,79.0718,0.0803742,0,-0.9174759164452553,-0.48717591166496277,-0.00677546,999,,,,,,,37.9,3.445454545,37.9,3.445454545,,,,,,,,,,,,,,,,,,,"Gabriel Rincones Jr.","sa3020758",687282
"Luke Williams","ATL",13.925,22.83,21.0815,4.33818,2.9241,0.911031,0.107473,0.39558,2.46898,1.82072,1.37978,0.0167166,6.76389,0.164214,0.143567,0.0609767,0.26422,0.861246,0.239423,0.205782,0.0604373,0.296272,0.203992,0.258341,0.315486,0.253081,0.573827,0.109704,6.18346,0.280302,,0.0448146,1.58587,-1.11167,58.4827,0.0448146,0,-1.0785728469491005,0.25165343284606934,-0.00689174,999,,,,,,,9.2,0.657142857,9.2,0.657142857,,,,,,,,,,,,,,,,,,,"Luke Williams","19931",663897
"Chad Wallach","ATH",4.786,12.651,11.598,2.22491,1.51068,0.404477,0.00858827,0.301167,1.09837,1.1676,0.784654,0.000554367,4.13317,0.126893,0.0725378,0.0631703,0.217494,0.0306572,0.0137619,0.191836,0.0620231,0.326707,0.189843,0.24928,0.306094,0.24643,0.555374,0.114257,2.40694,0.265851,,-0.0154914,0.81048,-0.684333,51.4808,-0.0154914,0,-0.738945628516376,0.23241843283176422,-0.00727446,999,,,,,,,2.2,0.44,2.2,0.44,,,,,,,,,,,,,,,,,,,"Chad Wallach","17161",595453
"Patrick Wisdom","SEA",2.383,9.474,8.46962,1.55747,0.771402,0.298491,0.0250749,0.462497,1.06578,1.29168,0.829149,0.0052954,3.68588,0.103496,0.0496556,0.0220749,0.0854383,0.0994097,0.0312956,0.183888,0.0875184,0.389052,0.224953,0.26345,0.388872,0.283788,0.652322,0.204983,4.39745,0.250513,,-0.00414877,0.894303,-0.225123,86.5661,-0.00414877,-0.06,-0.15415462804958224,-0.243873443454504,-0.00736122,999,,,,,,,6.2,3.1,6.2,3.1,,,,,,,,,,,,,,,,,,,"Patrick Wisdom","13602",621550
"Marco Luciano","NYY",6.081,18.144,16.3296,3.02992,1.99405,0.608317,0.022813,0.404744,1.68593,1.58033,1.59555,0.00904351,6.44032,0.0925628,0.106645,0.0196777,0.257853,0.197389,0.0637744,0.185548,0.087938,0.354956,0.247743,0.260315,0.299952,0.250937,0.560267,0.114404,3.78206,0.273708,,-0.0108876,1.22879,-0.915068,58.5334,-0.0108876,0,-0.8976424681022763,0.19999998807907104,-0.00748472,999,,,,,,,9.7,1.616666666,9.7,1.616666666,,,,,,,,,,,,,,,,,,,"Marco Luciano","25616",682617
"Jorge Barrosa","ARI",36.879,128.459,116.916,26.3809,18.0383,6.24287,0.468542,1.63118,13.1534,11.0195,8.84623,0.230491,30.0145,1.00115,0.788954,0.906448,2.21504,2.83642,0.74593,0.22564,0.0688642,0.233651,0.294732,0.284027,0.328906,0.270803,0.612932,0.103266,4.99546,0.287589,,0.0792414,10.7717,-4.4067,70.1099,0.0792414,1.07,-4.471534587442875,0.12146604061126709,-0.00779686,999,,,,,,,97.7,2.64054054,97.7,2.64054054,,,,,,,,,,,,,,,,,,,"Jorge Barrosa","23968",678489
"Jack Winkler","HOU",3.587,6.328,5.82938,1.17014,0.817185,0.243679,0.00558803,0.103687,0.618295,0.499896,0.381845,0.00485617,1.74318,0.0634338,0.0356858,0.0176565,0.0916738,0.195539,0.0277557,0.200731,0.0603421,0.275471,0.219051,0.255995,0.297811,0.246256,0.553807,0.0970801,5.20997,0.265406,,0.019439,0.404504,-0.343198,54.7555,0.019439,0,-0.31800783798098564,0.02325102873146534,-0.0078737,999,,,,,,,-0.4,-0.1,-0.4,-0.1,,,,,,,,,,,,,,,,,,,"Jack Winkler","29830",676466
"Tyler Callihan","PIT",24.719,73.811,66.9142,14.6561,9.87524,3.07711,0.235874,1.46786,7.74396,6.36018,5.14868,0.149802,20.6095,0.587011,0.419887,0.741256,1.03892,2.14189,0.334026,0.219028,0.0697549,0.279221,0.24982,0.279073,0.337874,0.271685,0.616946,0.118845,5.47622,0.29141,,0.189519,6.24214,-2.47919,69.8147,0.189519,-0.16,-2.451126739382744,-0.0837068036198616,-0.00809534,999,,,,,,,56.9,2.276,56.9,2.276,,,,,,,,,,,,,,,,,,,"Tyler Callihan","27497",682997
"Kristian Robinson","ARI",3.951,13.522,12.1472,2.61385,1.74139,0.498212,0.0476597,0.326584,1.53034,1.31818,1.16554,0.0297211,4.62667,0.116837,0.0708312,0.0215503,0.212065,0.39204,0.067522,0.21518,0.0861957,0.342158,0.251918,0.2886,0.344698,0.279942,0.633298,0.129518,5.69692,0.314841,,0.0309909,1.2342,-0.36353,76.3705,0.0309909,0,-0.3477041833102703,-0.18291667103767395,-0.00826078,999,,,,,,,7.8,1.95,7.8,1.95,,,,,,,,,,,,,,,,,,,"Kristian Robinson","sa3006884",677565
